"","region","year","Pobl_total","Pobl_16","PIB_nominal","PIB_real","Empleo_agreg","Empleo_constr","Empleo_ser","Creacion","total","agricultura","industria","construcción","servicios"
"3285","Zamora","1975","247397",189952,172686,21505.1058530511,101650,6398,30224,4,NA,NA,NA,NA,NA
"3286","Zamora","1976","244234",188714,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"3287","Zamora","1977","241210",187588,251424,22488.7298747764,95957,6434,30239,11,94900,54000,6200,7700,27100
"3288","Zamora","1978","238098",186201,NA,NA,NA,NA,NA,12,88400,49000,5800,9000,24600
"3289","Zamora","1979","234893",184833,NA,NA,84549,5925,30508,12,82300,41500,7900,5200,27600
"3290","Zamora","1980","231721",183372,413244,21818.5850052798,NA,NA,NA,15,77200,37200,7600,5900,26500
"3291","Zamora","1981","228569",181767,420594,19409.0447623443,75128,4439,29878,17,75200,36200,6500,5700,26800
"3292","Zamora","1982","227098",181640,502218,20250.7258064516,NA,NA,NA,29,69600,33300,6200,5000,25100
"3293","Zamora","1983","226237",181700,569898,20230.6709265176,72939,4336,29515,31,75500,36200,5000,5100,29200
"3294","Zamora","1984","224996",181502,685242,21712.3574144487,NA,NA,NA,18,71300,34700,5500,4200,26900
"3295","Zamora","1985","223767",181152,833454,24144.090382387,71923,4525,30264,29,68600,30000,6000,4300,28100
"3296","Zamora","1986","222327",180561,876486,23242.800318218,NA,NA,NA,45,63900,25100,6100,4400,28100
"3297","Zamora","1987","220866",180193,977430,24441.8604651163,70044,5296,31399,38,65100,25300,6800,4600,28400
"3298","Zamora","1988","219479",179770,1096584,26252.9087862102,NA,NA,NA,84,62300,23700,5800,4900,28000
"3299","Zamora","1989","217813",179176,1192248,26822.2272215973,68246,5690,32392,70,64800,24900,7800,5200,26900
"3300","Zamora","1990","216104",178512,1274148,26869.4221847322,NA,NA,NA,86,66600,25300,6300,6000,29100
"3301","Zamora","1991","214107",177627,1375782,27178.6250493876,64526,5925,34167,71,64100,19000,7500,5900,31700
"3302","Zamora","1992","212778",177671,1514682,28237.9194630872,NA,NA,NA,109,64800,15800,8100,8200,32800
"3303","Zamora","1993","211568",177776,1622430,28894.5681211042,60584,6098,34950,144,59500,11700,6600,8000,33200
"3304","Zamora","1994","210384",177956,1650498,27993.5210312076,NA,NA,NA,224,56200,13500,6000,7400,29300
"3305","Zamora","1995","209046",178015,1755281,28527.2387453275,NA,NA,NA,279,59000,14700,5900,7300,31000
"3306","Zamora","1996","207677",177918,1874882,29331.6958698373,NA,NA,NA,220,55800,13400,4700,8000,29700
"3307","Zamora","1997","206283",177741,1860039,28285.2645985401,NA,NA,NA,196,53000,12600,5000,8400,27000
"3308","Zamora","1998","204944",177419,1927924,28753.5272184937,NA,NA,NA,214,54300,13800,6400,7500,26600
"3309","Zamora","1999","203516",177041,2146741,31532.6233842538,NA,NA,NA,176,53000,13900,4000,7300,27700
"3310","Zamora","2000","201777",176302,2244928,32052.0845231296,NA,NA,NA,238,57800,14900,3200,7700,32000
"3311","Zamora","2001","200313",175687,2346046,32314.6831955923,NA,NA,NA,200,62300,14700,7600,8200,31900
"3312","Zamora","2002","198357",174603,2426077,32595.41851404,NA,NA,NA,237,60900,12100,6200,11200,31500
"3313","Zamora","2003","197681",174485,2529545,32766.1269430052,NA,NA,NA,NA,59500,11600,6300,10200,31500
"3314","Zamora","2004","196853",174114,NA,NA,NA,NA,NA,NA,60900,9800,7300,9200,34600
"3315","Zamora","2005","196342",174078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3316","Zamora","2006","195999",174181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3317","Zamora","2007","195863",174389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3318","Zamora","2008","196165",174831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3319","Zamora","2009","194924",173877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320","Zamora","2010","193751",172967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3321","Zamora","2011","192726",172066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3322","Zamora","2012","191306",170775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3323","Zamora","2013","189042",168859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3324","Zamora","2014","186401",166652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325","Zamora","2015","184174",164817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326","Zamora","2016","181311",162310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327","Zamora","2017","178558",160016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3328","Zamora","2018","175931",157740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3329","Zamora","2019","173632",155806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3330","Zamora","2020","171661",154268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331","Zamora","2021","169457",152467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3332","Zamora","2022","167846",151259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3333","Zaragoza","1955",NA,NA,NA,NA,268523,17372,84591,NA,NA,NA,NA,NA,NA
"3334","Zaragoza","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3335","Zaragoza","1957",NA,NA,NA,NA,277265,21552,88692,NA,NA,NA,NA,NA,NA
"3336","Zaragoza","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337","Zaragoza","1959",NA,NA,NA,NA,282555,22219,92859,NA,NA,NA,NA,NA,NA
"3338","Zaragoza","1960",NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"3339","Zaragoza","1961",NA,NA,NA,NA,285966,24164,98073,15,NA,NA,NA,NA,NA
"3340","Zaragoza","1962",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"3341","Zaragoza","1963",NA,NA,NA,NA,285545,25646,102289,25,NA,NA,NA,NA,NA
"3342","Zaragoza","1964",NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"3343","Zaragoza","1965",NA,NA,NA,NA,287801,26096,106236,51,NA,NA,NA,NA,NA
"3344","Zaragoza","1966",NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"3345","Zaragoza","1967",NA,NA,NA,NA,289415,26894,109886,43,NA,NA,NA,NA,NA
"3346","Zaragoza","1968",NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"3347","Zaragoza","1969","741162",NA,352194,77919.0265486726,291566,25999,113223,39,NA,NA,NA,NA,NA
"3348","Zaragoza","1970",NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA
"3349","Zaragoza","1971","757432",558933,433236,85789.3069306931,287399,22718,116714,33,NA,NA,NA,NA,NA
"3350","Zaragoza","1972","764741",565168,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"3351","Zaragoza","1973","772988",571373,616422,103949.747048904,286208,22729,124476,88,NA,NA,NA,NA,NA
"3352","Zaragoza","1974","780370",577236,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
"3353","Zaragoza","1975","788371",584108,881052,109720.049813201,284446,23810,126995,75,NA,NA,NA,NA,NA
"3354","Zaragoza","1976","796012",590538,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA
"3355","Zaragoza","1977","803821",597875,1342164,120050.447227191,285770,26295,133250,126,290500,47400,92000,25500,125300
"3356","Zaragoza","1978","810871",604832,NA,NA,NA,NA,NA,129,292500,43100,95600,32100,121800
"3357","Zaragoza","1979","817169",612029,NA,NA,288643,24631,139743,205,286900,42900,97000,25800,121200
"3358","Zaragoza","1980","822747",619634,2086542,110165.892291447,NA,NA,NA,220,275500,44200,91800,20100,119400
"3359","Zaragoza","1981","827907",628125,2295186,105915.366866636,286750,19447,142635,207,269400,42000,82700,15200,129500
"3360","Zaragoza","1982","831850",634934,2669844,107655,NA,NA,NA,292,265100,37500,81000,15400,131200
"3361","Zaragoza","1983","834870",641546,3269550,116064.962726305,284614,18771,145719,317,259700,34100,82200,14400,128900
"3362","Zaragoza","1984","836771",647769,3652656,115736.882129278,NA,NA,NA,381,260300,34600,75600,16600,133300
"3363","Zaragoza","1985","838371",653177,4006638,116067.149478563,286479,18913,150185,548,242100,34800,69100,14000,123800
"3364","Zaragoza","1986","839217",658179,4620756,122533.969769292,NA,NA,NA,529,255100,29900,74200,15800,134900
"3365","Zaragoza","1987","839581",663811,5258490,131495.123780945,296314,19341,159975,679,273900,29500,81100,23800,139300
"3366","Zaragoza","1988","839854",669742,5984886,143281.92482643,NA,NA,NA,871,284300,29200,77600,24500,153000
"3367","Zaragoza","1989","839807",675567,6695580,150631.721034871,309002,23199,165330,919,284200,26400,79800,21600,156400
"3368","Zaragoza","1990","839141",680812,7390560,155853.226486714,NA,NA,NA,831,308300,32000,85100,22100,169100
"3369","Zaragoza","1991","837747",686101,8084856,159716.633741604,316664,25268,171920,773,305500,26400,86700,26300,166100
"3370","Zaragoza","1992","839426",693162,8648454,161231.431767338,NA,NA,NA,756,301700,26000,81800,26300,167600
"3371","Zaragoza","1993","842353",701131,8826570,157196.260017809,304865,21438,172244,974,295000,27300,74400,26100,167100
"3372","Zaragoza","1994","844562",707953,9363996,158819.47082768,NA,NA,NA,1428,282500,25900,79600,19000,157900
"3373","Zaragoza","1995","846910",714677,10237040,166374.776531773,NA,NA,NA,1382,290600,26800,80100,19000,164800
"3374","Zaragoza","1996","848945",720573,10831182,169449.030037547,NA,NA,NA,1226,293600,17900,76200,18500,181000
"3375","Zaragoza","1997","851017",726193,11582033,176125.805961071,NA,NA,NA,1660,299300,20600,78900,22300,177500
"3376","Zaragoza","1998","853047",730930,12171023,181521.595824012,NA,NA,NA,1581,308800,18600,83500,19500,187300
"3377","Zaragoza","1999","854747",735005,12709325,186682.212103408,NA,NA,NA,1571,318600,17800,88600,20000,192300
"3378","Zaragoza","2000","856528",738096,13654816,194957.395773844,NA,NA,NA,1606,336300,13900,96000,27600,198800
"3379","Zaragoza","2001","859136",741706,14496359,199674.366391185,NA,NA,NA,1669,337700,13200,99900,25600,199100
"3380","Zaragoza","2002","867475",749458,15592247,209488.741099019,NA,NA,NA,2315,340000,15300,94900,25900,203900
"3381","Zaragoza","2003","878627",758408,16500400,213735.751295337,NA,NA,NA,NA,348900,12400,93200,30000,213400
"3382","Zaragoza","2004","887658",765086,NA,NA,NA,NA,NA,NA,359100,11100,84800,29900,233300
"3383","Zaragoza","2005","900698",775819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3384","Zaragoza","2006","915041",787068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3385","Zaragoza","2007","930533",798501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3386","Zaragoza","2008","955315",817935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3387","Zaragoza","2009","969877",828129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3388","Zaragoza","2010","972282",828146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3389","Zaragoza","2011","973443",827182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3390","Zaragoza","2012","975050",826890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3391","Zaragoza","2013","972508",823419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3392","Zaragoza","2014","968552",819259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3393","Zaragoza","2015","966605",816827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3394","Zaragoza","2016","961941",812186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3395","Zaragoza","2017","961498",811831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3396","Zaragoza","2018","960111",811225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3397","Zaragoza","2019","968049",819049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3398","Zaragoza","2020","976427",827979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3399","Zaragoza","2021","976472",830013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3400","Zaragoza","2022","959140",815787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3401","Ceuta","1971","62607",40772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3402","Ceuta","1972","62918",41017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3403","Ceuta","1973","63192",41247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3404","Ceuta","1974","63291",41620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3405","Ceuta","1975","63496",41907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3406","Ceuta","1976","63812",42352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3407","Ceuta","1977","64068",42854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3408","Ceuta","1978","64336",43095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3409","Ceuta","1979","64606",43389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3410","Ceuta","1980","64854",43614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3411","Ceuta","1981","65173",44002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3412","Ceuta","1982","65529",44548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413","Ceuta","1983","65730",45237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3414","Ceuta","1984","65983",45912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3415","Ceuta","1985","66196",46407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3416","Ceuta","1986","66447",46930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3417","Ceuta","1987","66657",47540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3418","Ceuta","1988","66931",48112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3419","Ceuta","1989","67254",48641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3420","Ceuta","1990","67466",49033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3421","Ceuta","1991","67610",49449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422","Ceuta","1992","67981",50101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423","Ceuta","1993","68449",50728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3424","Ceuta","1994","68957",51353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3425","Ceuta","1995","69318",52013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3426","Ceuta","1996","69735",52717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3427","Ceuta","1997","69990",53326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3428","Ceuta","1998","70311",53904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429","Ceuta","1999","70547",54383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3430","Ceuta","2000","70855",54858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3431","Ceuta","2001","71183",55324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3432","Ceuta","2002","70874",55203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3433","Ceuta","2003","71110",55504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434","Ceuta","2004","71542",55889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3435","Ceuta","2005","71983",56272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3436","Ceuta","2006","72806",56926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437","Ceuta","2007","74155",58012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3438","Ceuta","2008","75252",58872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3439","Ceuta","2009","76922",60166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440","Ceuta","2010","79294",62149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3441","Ceuta","2011","81627",63811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3442","Ceuta","2012","83837",65320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","Ceuta","2013","84534",65827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3444","Ceuta","2014","84674",65813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3445","Ceuta","2015","84692",65701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446","Ceuta","2016","84652",65710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","Ceuta","2017","85033",66070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3448","Ceuta","2018","85209",66345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","Ceuta","2019","84829",66347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3450","Ceuta","2020","84085",66197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451","Ceuta","2021","83517",66208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","Ceuta","2022","82533",66024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","Melilla","1971","60815",39651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3454","Melilla","1972","60260",39438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","Melilla","1973","59549",39260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456","Melilla","1974","58854",39125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","Melilla","1975","58275",39044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","Melilla","1976","57251",38773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459","Melilla","1977","56395",38555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","Melilla","1978","55601",38234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","Melilla","1979","54802",37781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3462","Melilla","1980","54102",37443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3463","Melilla","1981","53647",37058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","Melilla","1982","53778",37435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3465","Melilla","1983","54045",38038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466","Melilla","1984","54383",38561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","Melilla","1985","54694",38984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468","Melilla","1986","55056",39394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","Melilla","1987","55421",39738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","Melilla","1988","55770",40104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","Melilla","1989","56109",40390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472","Melilla","1990","56379",40646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473","Melilla","1991","56605",41015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","Melilla","1992","57417",41724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","Melilla","1993","58528",42554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","Melilla","1994","59559",43441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","Melilla","1995","60450",44316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3478","Melilla","1996","61381",45221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3479","Melilla","1997","62267",46202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3480","Melilla","1998","63143",47119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3481","Melilla","1999","63989",47991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3482","Melilla","2000","64851",48899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483","Melilla","2001","65725",49774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484","Melilla","2002","65901",50069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","Melilla","2003","65390",49741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","Melilla","2004","64754",49100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","Melilla","2005","64914",49236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3488","Melilla","2006","67110",50995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","Melilla","2007","68968",52362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","Melilla","2008","71244",54087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","Melilla","2009","73361",55682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","Melilla","2010","76047",57811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","Melilla","2011","78863",59929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","Melilla","2012","81786",61964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","Melilla","2013","83619",63042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","Melilla","2014","83870",62949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","Melilla","2015","84570",63237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","Melilla","2016","84764",63176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499","Melilla","2017","84943",63339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","Melilla","2018","84708",63160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","Melilla","2019","84689",63372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","Melilla","2020","84473",63456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","Melilla","2021","84022",63415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504","Melilla","2022","83196",63287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505","Ceuta y Melilla","1977",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"3506","Ceuta y Melilla","1978",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"3507","Ceuta y Melilla","1979",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"3508","Ceuta y Melilla","1980",NA,NA,236142,52243.8053097345,NA,NA,NA,NA,0,0,0,0,0
"3509","Ceuta y Melilla","1981",NA,NA,266382,56677.0212765957,NA,NA,NA,NA,0,0,0,0,0
"3510","Ceuta y Melilla","1982",NA,NA,315492,62473.6633663366,NA,NA,NA,NA,0,0,0,0,0
"3511","Ceuta y Melilla","1983",NA,NA,362292,65991.2568306011,NA,NA,NA,NA,0,0,0,0,0
"3512","Ceuta y Melilla","1984",NA,NA,416250,70193.9291736931,NA,NA,NA,NA,0,0,0,0,0
"3513","Ceuta y Melilla","1985",NA,NA,473460,70038.4615384615,NA,NA,NA,NA,0,0,0,0,0
"3514","Ceuta y Melilla","1986",NA,NA,514950,64128.2689912827,NA,NA,NA,NA,0,0,0,0,0
"3515","Ceuta y Melilla","1987",NA,NA,582840,63698.3606557377,NA,NA,NA,NA,0,0,0,0,0
"3516","Ceuta y Melilla","1988",NA,NA,652224,58338.4615384615,NA,NA,NA,NA,0,0,0,0,0
"3517","Ceuta y Melilla","1989",NA,NA,704874,50710.3597122302,NA,NA,NA,NA,32800,100,1300,1800,29500
"3518","Ceuta y Melilla","1990",NA,NA,803502,49537.7311960543,NA,NA,NA,NA,33700,200,1300,2200,30000
"3519","Ceuta y Melilla","1991",NA,NA,906168,47844.1393875396,NA,NA,NA,NA,31900,500,1800,1900,27600
"3520","Ceuta y Melilla","1992",NA,NA,961146,44353.7609598523,NA,NA,NA,NA,31500,600,1000,1200,28600
"3521","Ceuta y Melilla","1993",NA,NA,1038966,41893.7903225806,NA,NA,NA,NA,35100,700,1500,1900,31000
"3522","Ceuta y Melilla","1994",NA,NA,1087290,38597.4440894569,NA,NA,NA,NA,32600,200,1200,2300,28900
"3523","Ceuta y Melilla","1995",NA,NA,1225973,38845.7858048162,NA,NA,NA,NA,34800,600,1900,3500,28700
"3524","Ceuta y Melilla","1996",NA,NA,1296112,37546.697566628,NA,NA,NA,NA,36500,300,1500,2000,32700
"3525","Ceuta y Melilla","1997",NA,NA,1412842,37465.9771943781,NA,NA,NA,NA,37400,300,1700,1600,33800
"3526","Ceuta y Melilla","1998",NA,NA,1568628,39225.5063765941,NA,NA,NA,NA,40100,300,2000,2400,35400
"3527","Ceuta y Melilla","1999",NA,NA,1700438,40709.5523102705,NA,NA,NA,NA,40600,100,2200,2500,35800
"3528","Ceuta y Melilla","2000",NA,NA,1822571,41002.72215973,NA,NA,NA,NA,42900,500,2500,2600,37400
"3529","Ceuta y Melilla","2001",NA,NA,1969391,41530.8097849009,NA,NA,NA,NA,44400,100,2600,4400,37100
"3530","Ceuta y Melilla","2002",NA,NA,2133684,42151.0075069143,NA,NA,NA,NA,46300,300,1600,3000,41300
"3531","Ceuta y Melilla","2003",NA,NA,2239859,41757.2520507084,NA,NA,NA,NA,49300,400,1100,3000,44800
"3532","Ceuta y Melilla","2004",NA,NA,NA,NA,NA,NA,NA,NA,50000,100,1600,3700,44500
"3533","Total","1977",NA,NA,NA,NA,NA,NA,NA,NA,12615600,2668600,3456700,1217300,5264800
"3534","Total","1978",NA,NA,NA,NA,NA,NA,NA,NA,12471100,2545300,3440200,1234100,5246900
"3535","Total","1979",NA,NA,NA,NA,NA,NA,NA,NA,12287300,2439400,3372800,1170600,5300200
"3536","Total","1980",NA,NA,NA,NA,NA,NA,NA,NA,12013300,2274700,3282900,1105100,5341700
"3537","Total","1981",NA,NA,NA,NA,NA,NA,NA,NA,11655800,2143000,3180700,1019600,5306400
"3538","Total","1982",NA,NA,NA,NA,NA,NA,NA,NA,11469300,2041100,2972800,1006400,5436400
"3539","Total","1983",NA,NA,NA,NA,NA,NA,NA,NA,11362900,2097000,2862000,956500,5433100
"3540","Total","1984",NA,NA,NA,NA,NA,NA,NA,NA,11172200,1997700,2858800,865200,5436100
"3541","Total","1985",NA,NA,NA,NA,NA,NA,NA,NA,10981200,2042200,2734700,789200,5391400
"3542","Total","1986",NA,NA,NA,NA,NA,NA,NA,NA,11049100,1834200,2701400,806500,5689500
"3543","Total","1987",NA,NA,NA,NA,NA,NA,NA,NA,11382900,1726500,2765700,918600,5959000
