;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
926.;NOGUERA INDUSTRIAS CARNICAS SA (EXTINGUIDA);A08189995;LES FRANQUESES DEL VALLES;ESPANA;U1;30/12/2000;6
927.;CONSTRUCCIONES CELDE SL;B28137727;MADRID;ESPANA;U1;31/12/2018;6
928.;SALOBRE SA  (EXTINGUIDA);A28153609;MADRID;ESPANA;U1;31/12/2013;5
929.;ASUNTOS VARIOS SA;A47003710;VALLADOLID;ESPANA;U1;31/12/2021;5
930.;JUNA SL;B07016785;BARCELONA;ESPANA;U1;31/12/2017;5
931.;PERSIANAS MUÑEZ SL;B28156933;MADRID;ESPANA;U1;31/12/2021;5
932.;ESTACION DE SERVICIO ALAVESA SA (EXTINGUIDA);A01004415;MADRID;ESPANA;U1;31/12/2012;5
933.;MACHUCA HOCES S.L.;B28189645;MADRID;ESPANA;U1;31/12/2005;4
934.;ALQUICEL SL;B59999615;MADRID;ESPANA;U1;31/12/2016;4
935.;KARINA S.L. (EXTINGUIDA);B11024569;ALGECIRAS;ESPANA;U1;31/12/2005;4
936.;DISTRIBERICA SA (EXTINGUIDA);A50021039;LEGANES;ESPANA;U1;30/09/2018;4
937.;PLAYAS DE LA BARROSA SL;B28156818;MADRID;ESPANA;U1;31/12/2021;4
938.;HOYOS SL;B28140614;MADRID;ESPANA;U1;31/12/2019;4
939.;EBANISTERIA LA COLECTIVA SA  (EXTINGUIDA);A37004017;VILLARES DE LA REINA;ESPANA;U1;31/12/2009;3
940.;SCHNEIDER SOLINGEN ESPAÑOLA SL;B20027215;EIBAR;ESPANA;U1;31/12/2021;3
941.;URBANIZACIONES DEL SUR SL;B21004262;MADRID;ESPANA;U1;31/12/2006;3
942.;CALZADOS KAROL SA (EXTINGUIDA);A08189060;BARCELONA;ESPANA;U1;31/12/2005;3
943.;PROYECTOS Y URBANIZACIONES TURISTICAS SL;B28170728;ALCALA DE HENARES;ESPANA;U1;31/12/2020;3
944.;CAMPS HERMANOS SL;B08186595;SABADELL;ESPANA;U1;31/12/2021;3
945.;SOCIEDAD AGUAS MONTORNES SL;B08382798;CANOVES I SAMALUS;ESPANA;U1;31/12/2014;3
946.;GEOTRON SL  (EXTINGUIDA);B28152379;MADRID;ESPANA;U1;31/12/2009;2
947.;JALIVA SA (EXTINGUIDA);A28162337;MADRID;ESPANA;U1;31/12/2005;2
948.;SOCIEDAD ESPAÑOLA DE TRATAMIENTOS ANTICORROSIVOS ARGO SA  (EXTINGUIDA);A28137693;ALCOBENDAS;ESPANA;U1;31/12/2018;2
949.;INMOBILIARIA GALAICO BURGALESA SA (EXTINGUIDA);A28154912;MADRID;ESPANA;U1;31/12/2006;2
950.;KRATOS SOCIEDAD COOPERATIVA VALENCIANA (EN LIQUIDACION);F46039244;VALENCIA;ESPANA;U1;31/12/2011;2
951.;CABI SA (EXTINGUIDA);A08192924;BARCELONA;ESPANA;U1;31/12/2020;2
952.;FINANCIERA ESPAÑOLA DE URBANIZACIONES Y CONSTRUCCIONES SL;B28145183;BURGOS;ESPANA;U1;31/12/2019;1
953.;BADIELLA SA (EXTINGUIDA);A08163172;TERRASSA;ESPANA;U1;15/11/2002;1
954.;CASTMOR INVERSIONS SL.;B12011417;BARCELONA;ESPANA;U1;31/12/2021;1
955.;FRIGORIFICOS ALCARRAS SL;B25006933;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;1
956.;YANGUAS, SA;A28144541;MADRID;ESPANA;U1;31/12/2016;1
957.;GRAFICAS Y DISTRIBUCIONES DOS SA;A08190548;BARCELONA;ESPANA;U1;31/12/2021;1
958.;EXPLOTACIONES AGROPECUARIAS VALCUEVO SL (EXTINGUIDA);B06004295;TALAVERA LA REAL;ESPANA;U1;31/12/2017;0
959.;SA JOVER'S;A08195927;BARCELONA;ESPANA;U1;31/12/2018;0
960.;KAS SL;B01004605;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;0
961.;AGRICOLA SANT GREGORI S.C.C.L.;F43020106;SANTA BARBARA;ESPANA;NC;;n.d.
962.;AGRO INTERMEDIACION MADRID SL  (EXTINGUIDA);B28149615;MADRID;ESPANA;U1;31/12/2013;n.d.
963.;AGRUPACION CULTURAL CASINO DE JIJONA;G03464633;JIJONA/XIXONA;ESPANA;NC;;n.d.
964.;AGRUPACION DE EMPRESAS DE BEBIDAS REFRESCANTES SA (EXTINGUIDA);A14013262;POZOBLANCO;ESPANA;U1;31/12/2003;n.d.
965.;AGRUPACION ESPAÑOLA DE ACUARELISTAS;G28701647;MADRID;ESPANA;NC;;n.d.
966.;AGRUPACION FOTOGRAFICA GALLEGA;G36733616;VIGO;ESPANA;NC;;n.d.
967.;AGRUPACION PARA EL SEGURO TURISTICO ESPAÑOL;G28198737;MADRID;ESPANA;NC;;n.d.
968.;AGRUPACION RECREATIVA CULTURAL ALMACELLENSE;G25011743;ALMACELLES;ESPANA;NC;;n.d.
969.;AGRUPACION TAURINA HNOS CAMINO;G20189072;ERRENTERIA;ESPANA;NC;;n.d.
970.;AGUAS DE ALHAURIN DE LA TORRE O. A. L.;P2900053F;ALHAURIN DE LA TORRE;ESPANA;NC;;n.d.
971.;AGUAS DE SAN LORENZO S.L. (EXTINGUIDA);B08461196;BARCELONA;ESPANA;U1;31/12/2000;n.d.
972.;AITZ ONDO SOLAS ELKARTEA DE ASTEASU;G20372702;ASTEASU;ESPANA;NC;;n.d.
973.;ALCAZAR SA (EXTINGUIDA);A08186918;BARCELONA;ESPANA;U1;31/12/2009;n.d.
974.;ALCOHOLERA DE ALMENDRALEJO SL;B06002646;ALMENDRALEJO;ESPANA;U1;31/08/2020;n.d.
975.;ALEGRIA CONTRATAS SA;A33604687;GIJON;ESPANA;U1;31/12/2015;n.d.
976.;ALFONSO DEL BARRIO SL;B28150613;MADRID;ESPANA;U1;31/12/2004;n.d.
977.;ALGESA SA;A09003773;BURGOS;ESPANA;U1;31/12/2012;n.d.
978.;AND SAN ANTON S.C.;F23007743;BEAS DE SEGURA;ESPANA;NC;;n.d.
979.;ANGELUS ASSOCIACIO PRO-MINUSVALIDS PSIQUICS DE LA PROVINCIA DE GIRONA;G17035346;GIRONA;ESPANA;NC;;n.d.
980.;APA DEL COLEGIO DE LA DIVINA PASTORA DE LEON;G24027047;LEON;ESPANA;NC;;n.d.
981.;ARAMAR SA;A20028585;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2019;n.d.
982.;ARIAS HOSTELERIA SL (EXTINGUIDA);B28162642;CERCEDILLA;ESPANA;U1;31/12/2002;n.d.
983.;ARITZ ONDO SA;A28142008;OIARTZUN;ESPANA;NC;;n.d.
984.;ARMONICA ALCOYANA;G03277365;ALCOY/ALCOI;ESPANA;NC;;n.d.
985.;ASERRADERO FREJULFE SL;B27003011;O VALADOURO;ESPANA;U1;31/12/2006;n.d.
986.;ASILO DE ANCIANOS SAN JERONIMO;G31015936;ESTELLA-LIZARRA;ESPANA;NC;;n.d.
987.;ASOC BANDA-COBLA DEL COLEGIO SANTA MARIA;G17211491;BLANES;ESPANA;NC;;n.d.
988.;ASOC CANTABRA EN FAVOR DE LAS PERSONAS CON DISCAPACIDAD INTELECTUAL AMPROS;G39010103;SANTANDER;ESPANA;NC;;n.d.
989.;ASOC CASINO AGRICOLA INDUSTRIAL DE MORATA DE JALON;G50210806;MORATA DE JALON;ESPANA;NC;;n.d.
990.;ASOC CASINO ARCOBRIGENSE;G42004721;ARCOS DE JALON;ESPANA;NC;;n.d.
991.;ASOC CLUB TAURINO DE MURCIA;G30048607;MURCIA;ESPANA;NC;;n.d.
992.;ASOC CORAL STA CECILIA ORFEON CANTABRO;G39058227;SANTANDER;ESPANA;NC;;n.d.
993.;ASOC DE BENEFICIOS MUTUOS LA NECESARIA;G19012822;LA YUNTA;ESPANA;NC;;n.d.
994.;ASOC DE FERIAS ESPAÑOLAS;G28815553;MADRID;ESPANA;NC;;n.d.
995.;ASOC DE PADRES Y PROTECTORES DE DEFICIENTES FISICOS INTELECTUALES Y MENTALES;G40003386;SEGOVIA;ESPANA;NC;;n.d.
996.;ASOC DE VECINOS DE SARRIA;G58398413;BARCELONA;ESPANA;NC;;n.d.
997.;ASOC DEPORTIVA COTO DE CAZA CU-10373-TARANCON;G16133266;TARANCON;ESPANA;NC;;n.d.
998.;ASOC ELECTROTECNICA ESPAÑOLA AGRUPACION DE BARCELONA;G58141458;BARCELONA;ESPANA;NC;;n.d.
999.;ASOC ESPAÑOLA DE LUCHA CONTRA EL FUEGO;G28197507;MADRID;ESPANA;NC;;n.d.
1000.;ASOC FAMILIAR DE AMAS DE CASA SANTA MARIA;G44006658;TERUEL;ESPANA;NC;;n.d.
1001.;ASOC FIESTA DE LA VENDIMIA DE REQUENA;G46107967;REQUENA;ESPANA;NC;;n.d.
1002.;ASOC GUIPUZCOANA DE MUJERES SEPARADAS;G20176046;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1003.;ASOC LLARANES DE AVILES;G33058488;AVILES;ESPANA;NC;;n.d.
1004.;ASOC MUSICAL JALONENSE;G03660255;XALO;ESPANA;NC;;n.d.
1005.;ASOC PROMINUSVALIDOS PSIQUICOS DE LA COMARCA DE LA SAFOR;G46118865;GANDIA;ESPANA;NC;;n.d.
1006.;ASOC PROV DE FAMILIAS DE PERSONAS CON DISCAPACIDAD INTELECTUAL Y DEL DESARROLLO APANAS;G45012317;TOLEDO;ESPANA;NC;;n.d.
1007.;ASOC PROV DE PERSONAS SORDAS DE CORDOBA;G14029417;CORDOBA;ESPANA;NC;;n.d.
1008.;ASOC PROV PRO MINUSVALIDOS PSIQUICOS;G23014814;JAEN;ESPANA;NC;;n.d.
1009.;ASOC RECREATIVA Y CULTURAL EL TERRIBLE;G14020218;PEÑARROYA-PUEBLONUEVO;ESPANA;NC;;n.d.
1010.;ASOC REFORESTA;G80428204;TRES CANTOS;ESPANA;NC;;n.d.
1011.;ASOC SOCIEDAD CASINO MINERO DE CORRALES;G21015789;ALJARAQUE;ESPANA;NC;;n.d.
1012.;ASOC UNION MUSICAL LA LIRA DE VILLARREAL;G12100004;VILA-REAL;ESPANA;NC;;n.d.
1013.;ASOCIACION ARTISTICA DE GUIPUZCOA;G20195434;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1014.;ASOCIACION DE INVESTIGACION INDUSTRIAL ELECTRICA;G28199040;MADRID;ESPANA;NC;;n.d.
1015.;ASOCIACION DE PADRES LIZARTZA;G20137816;LIZARTZA;ESPANA;NC;;n.d.
1016.;ASOCIACION JUVENIL LANTEGUI;G31513807;PAMPLONA/IRUÑA;ESPANA;NC;;n.d.
1017.;ASOCIACION NACIONAL DE MEDIANAS Y GRANDES EMPRESAS DE DISTRIBUCION;G28420107;MADRID;ESPANA;NC;;n.d.
1018.;ASOCIACION NACIONAL SINDICAL AVICOLA;G28732188;MADRID;ESPANA;NC;;n.d.
1019.;ASOCIACION PROVINCIAL EMPRESARIOS MADERA Y CORCHO CORDOBA;G41026801;CORDOBA;ESPANA;NC;;n.d.
1020.;ASOCIACION PROVINCIAL TECNICA DE PANADEROS SA (EXTINGUIDA);A08184814;BARCELONA;ESPANA;U1;31/12/2005;n.d.
1021.;ASOCIACION RECREATIVA Y GASTRONOMICA ACH;G48227953;BILBAO;ESPANA;NC;;n.d.
1022.;ASOCIACION VINATERA JEREZANA S.L.(EXTINGUIDA);B11603891;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2003;n.d.
1023.;ASPANIS ASOCIACION PALENTINA PARA LA DISCAPACIDAD INTELECTUAL;G34007468;PALENCIA;ESPANA;NC;;n.d.
1024.;ASSOCIACIO DE VEINS DE PORT DE POLLENCA;G07029481;POLLENÇA;ESPANA;NC;;n.d.
1025.;ASSOCIACIO DE VEINSI PROPIETARIS MONT D ORSA DE VALLVIDRERA;G08903346;BARCELONA;ESPANA;NC;;n.d.
1026.;ATENEO DE LA LAGUNA;G38021796;SAN CRISTOBAL DE LA LAGUNA;ESPANA;NC;;n.d.
1027.;ATENEO MUSICAL CULLERENSE;G46086401;CULLERA;ESPANA;NC;;n.d.
1028.;ATENEO MUSICAL DE RAFELGUARAF;G46173027;RAFELGUARAF;ESPANA;NC;;n.d.
1029.;ATENEO RECREATIVO DE SEDAVI;G46228771;SEDAVI;ESPANA;NC;;n.d.
1030.;AUSA NAVARRA SA (EXTINGUIDA);A31016934;VITORIA-GASTEIZ;ESPANA;U1;31/12/2000;n.d.
1031.;AUTO EXTREMADURA SA (EXTINGUIDA);A28145795;MADRID;ESPANA;U1;31/12/2004;n.d.
1032.;AUTO TALLERES CENTRO S.L.;B28148880;MADRID;ESPANA;U1;31/12/2015;n.d.
1033.;AUTOCARES VALLADOLID SA;A47011705;VALLADOLID;ESPANA;U1;31/12/2021;n.d.
1034.;AVIACION AGRICOLA DE LEVANTE SA;A46031407;VIVER;ESPANA;U1;31/12/2021;n.d.
1035.;AYORA SA;A28153260;MADRID;ESPANA;U1;31/12/2004;n.d.
1036.;BBVA EMISORA SOCIEDAD ANONIMA. (EXTINGUIDA);A08188807;BILBAO;ESPANA;U1;31/12/2016;n.d.
1037.;BECONSA BETICA DE CONSTRUCCION SA;A41015074;SEVILLA;ESPANA;U1;31/12/2010;n.d.
1038.;BEDUR SOCIEDAD LIMITADA;B46029765;VALENCIA;ESPANA;U1;31/12/2004;n.d.
1039.;BENITO PITARCH SOLSONA Y ANGEL PITARCH SOLSONA C.B.;E12053930;CASTELLO DE LA PLANA;ESPANA;NC;;n.d.
1040.;BENJAMIN MASSAGUE ASO Y MIGUEL MASSAGUEASO C.B.;E50131697;ZARAGOZA;ESPANA;NC;;n.d.
1041.;BODEGA COOP NUESTRA SEÑORA DEL TOBAR;F49003247;SANTOVENIA;ESPANA;NC;;n.d.
1042.;BSB ESPECIALIZADAS SA (EXTINGUIDA);A28163277;MADRID;ESPANA;U1;31/12/2009;n.d.
1043.;BURBERRY SPAIN SA  (EXTINGUIDA);A08184905;BARCELONA;ESPANA;U1;31/03/2013;n.d.
1044.;C.B. PRADO FAL E HIJOS;E41388158;SEVILLA;ESPANA;NC;;n.d.
1045.;CABALLE INMOBILIARIA INDUSTRIAL S. L. (EXTINGUIDA);B08185886;BARCELONA;ESPANA;U1;31/12/2004;n.d.
1046.;CAMPOHERMOSO SA (EXTINGUIDA);A41014291;NIJAR;ESPANA;U1;31/12/2002;n.d.
1047.;CANTILO SA (EXTINGUIDA);A28150498;MADRID;ESPANA;U1;31/12/2003;n.d.
1048.;CARAVANAS TURISTICAS SA (EN LIQUIDACION);A36604742;VIGO;ESPANA;U1;31/12/2004;n.d.
1049.;CARITAS DIOCESANA DE CORDOBA;G14023808;CORDOBA;ESPANA;NC;;n.d.
1050.;CARITAS DIOCESANA DE LERIDA;V25022476;LLEIDA;ESPANA;NC;;n.d.
1051.;CARITAS DIOCESANA DE TARRAGONA;G43033778;TARRAGONA;ESPANA;NC;;n.d.
1052.;CARITAS DIOCESANA MONDOÑEDO FERROL;R1500294B;FERROL;ESPANA;NC;;n.d.
1053.;CARSA SA;A08328940;SANTA URSULA;ESPANA;U1;31/12/2006;n.d.
1054.;CARTERA MERIDIONAL, SA;A33008921;MADRID;ESPANA;U2;31/12/2021;n.d.
1055.;CASA DE CORDOBA;G28523314;MADRID;ESPANA;NC;;n.d.
1056.;CASA DE GUADALAJARA EN MADRID;G28492205;MADRID;ESPANA;NC;;n.d.
1057.;CASA DE LAS REGIONES DE IRUN;G20179669;IRUN;ESPANA;NC;;n.d.
1058.;CASA DE LOS OBREROS SAN VICENTE FERRER;G46103651;VALENCIA;ESPANA;NC;;n.d.
1059.;CASA DE VALENCIA;G28488344;MADRID;ESPANA;NC;;n.d.
1060.;CASA VALLISOLETANA;G39010251;SANTANDER;ESPANA;NC;;n.d.
1061.;CASAL CULTURAL MOLLET;G08582231;MOLLET DEL VALLES;ESPANA;NC;;n.d.
1062.;CASAL DE CATALUNYA EN GUIPUZCOA;G20160396;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1063.;CASAL MONTBLANQUI DE MONTBLANC;G43066984;MONTBLANC;ESPANA;NC;;n.d.
1064.;CASINO ARTISTA EIBARRES;G20115044;EIBAR;ESPANA;NC;;n.d.
1065.;CASINO DE AGUILAS;G30128862;AGUILAS;ESPANA;NC;;n.d.
1066.;CASINO DE DOLORES;G03149721;DOLORES;ESPANA;NC;;n.d.
1067.;CASINO DE GUIA DE ISORA;G38025334;GUIA DE ISORA;ESPANA;NC;;n.d.
1068.;CASINO DE NAVIA;G33034844;NAVIA;ESPANA;NC;;n.d.
1069.;CASINO DE NOYA;G15114044;NOIA;ESPANA;NC;;n.d.
1070.;CASINO DE RIPOLL;G17135260;RIPOLL;ESPANA;NC;;n.d.
1071.;CASINO DEL RACO;G08668782;CASTELLAR DEL VALLES;ESPANA;NC;;n.d.
1072.;CASINO GENERAL SANJURJO;G29951357;MELILLA;ESPANA;NC;;n.d.
1073.;CASINO MUSICAL DE GODELLA;G46132544;GODELLA;ESPANA;NC;;n.d.
1074.;CASINO OLOTI;G17054180;OLOT;ESPANA;NC;;n.d.
1075.;CASINO PRINCIPAL TAUSTE;G50181809;TAUSTE;ESPANA;NC;;n.d.
1076.;CASINO RECREATIVO E INSTRUCTIVO DE AMPOSTA;G43014190;AMPOSTA;ESPANA;NC;;n.d.
1077.;CASINO RIBERA DEL TORRES S.A.;G37015666;SALAMANCA;ESPANA;NC;;n.d.
1078.;CCL IBERICA S.L. (EXTINGUIDA);B08189904;BARCELONA;ESPANA;U1;31/12/2007;n.d.
1079.;CDA DPROP DE LA CL LOPE DE VEGA 71 DE BARCELONA;H59452086;BARCELONA;ESPANA;NC;;n.d.
1080.;CDAD PROP CL AGUILAR DEL RIO 1. MADRID;E78153061;MADRID;ESPANA;NC;;n.d.
1081.;CDAD PROP CL COFRENTES 26 DE VCIA;H46821682;VALENCIA;ESPANA;NC;;n.d.
1082.;CDAD PROP CL JAIME EL CONQUISTADOR N 6 DE MADRID;H83000554;MADRID;ESPANA;NC;;n.d.
1083.;CDAD PROP CL S BLAS 18 ZARAGOZA;H50446475;ZARAGOZA;ESPANA;NC;;n.d.
1084.;CDAD PROP CL VIRGEN DE LA OLIVA N. 3.;H41097072;SEVILLA;ESPANA;NC;;n.d.
1085.;CDAD PROP DE LA CALLE ARTESA DE SEGRE 14 16 DE MADRID CB;H78078292;MADRID;ESPANA;NC;;n.d.
1086.;CDAD PROP DE LA CALLE GARCIA SANCHEZ N. 28 DE ZARAGOZA;H50390749;ZARAGOZA;ESPANA;NC;;n.d.
1087.;CDAD PROP DE LA CL PROVENZA 140 DE BARCELONA;H58773888;BARCELONA;ESPANA;NC;;n.d.
1088.;CDAD PROP EDIFICIO LAS TRES PALMERAS DE LLORET;H17224379;LLORET DE MAR;ESPANA;NC;;n.d.
1089.;CDAD PROP EL PAULAR;H28551943;MAJADAHONDA;ESPANA;NC;;n.d.
1090.;CDAD PROP FASE II URB DEHESA DE LA VILLA DE MADRID;H80432867;MADRID;ESPANA;NC;;n.d.
1091.;CDAD PROP GTA VALLE DE ORO 2 DE MADRID;H78921715;MADRID;ESPANA;NC;;n.d.
1092.;CDAD PROP JOSE BERTRAND N 17;E08569949;BARCELONA;ESPANA;NC;;n.d.
1093.;CDAD PROP PASAJE FLOR 2 DE GRANADA;H18248872;GRANADA;ESPANA;NC;;n.d.
1094.;CDAD PROP PASAJE NARDOS 1 DE GRANADA;H18266965;GRANADA;ESPANA;NC;;n.d.
1095.;CDAD PROP PZ ZOCODOVER 7;H45238904;TOLEDO;ESPANA;NC;;n.d.
1096.;CENTRADE SA;A28163053;MADRID;ESPANA;U1;31/12/2020;n.d.
1097.;CENTRE AGRICOL DE SANT SADURNI D'ANOIA;V08767188;SANT SADURNI D'ANOIA;ESPANA;NC;;n.d.
1098.;CENTRE CATOLIC DE GUISSONA I COMARCA;V25216458;GUISSONA;ESPANA;NC;;n.d.
1099.;CENTRE CATOLIC D'OLOT;V17118233;OLOT;ESPANA;NC;;n.d.
1100.;CENTRE MORAL D'ARENYS DE MUNT;G58176744;ARENYS DE MUNT;ESPANA;NC;;n.d.
1101.;CENTRE RECREATIU;G17053984;CASSA DE LA SELVA;ESPANA;NC;;n.d.
1102.;CENTRO ARTISTICO SPORTIVO;V36015782;PONTEAREAS;ESPANA;NC;;n.d.
1103.;CENTRO CANTABRO DE CADIZ;V11086998;CADIZ;ESPANA;NC;;n.d.
1104.;CENTRO CATOLICO DE SANT VICENTE DELS HORTS;V58084799;SANT VICENÇ DELS HORTS;ESPANA;NC;;n.d.
1105.;CENTRO CULTURAL PAJIO MIERES;G33073354;MIERES;ESPANA;NC;;n.d.
1106.;CENTRO CULTURAL Y DEPORTIVO LOS CASTROS;V15140338;A CORUÑA;ESPANA;NC;;n.d.
1107.;CENTRO DE CULTURA Y DEPORTES DE COCENTAINA;V03236767;COCENTAINA;ESPANA;NC;;n.d.
1108.;CENTRO DE ESTUDIOS SUPERIORES DE ALICANTE;V03021474;ALICANTE/ALACANT;ESPANA;NC;;n.d.
1109.;CENTRO DE INICIATIVAS TURISTICAS DE SANTA CRUZ DE TENERIFE;G38027702;SANTA CRUZ DE TENERIFE;ESPANA;NC;;n.d.
1110.;CENTRO DE INICIATIVAS Y TURISMO DE COMILLAS;V39010079;COMILLAS;ESPANA;NC;;n.d.
1111.;CENTRO DE INVESTIGACIONES Y ACTIVIDADES SUBACUATICAS CIAS;V46351920;VALENCIA;ESPANA;NC;;n.d.
1112.;CENTRO DE LA INFORMATICA TELEMATICA Y MEDIOS AFINES;V28370799;MADRID;ESPANA;NC;;n.d.
1113.;CENTRO DE PLANIFICACION Y CALCULO MECANIZADO SL  (EXTINGUIDA);B28167435;MADRID;ESPANA;U1;31/12/2012;n.d.
1114.;CENTRO GALLEGO DE GIJON;V33609595;GIJON;ESPANA;NC;;n.d.
1115.;CENTRO INSTRUCTIVO MUSICAL APOLO;V03112562;ALCOY/ALCOI;ESPANA;NC;;n.d.
1116.;CENTRO RECREATIVO CULTURAL;G36011476;REDONDELA;ESPANA;NC;;n.d.
1117.;CERCLE SPORT FIGUERENC;G17036831;FIGUERES;ESPANA;NC;;n.d.
1118.;CINE ROBLES SL;B24004509;LEON;ESPANA;NC;;n.d.
1119.;CIRCULO AGRICOLA CERVERANO;G26146589;CERVERA DEL RIO ALHAMA;ESPANA;NC;;n.d.
1120.;CIRCULO BURGALES DE BARACALDO;G48156574;BARAKALDO;ESPANA;NC;;n.d.
1121.;CIRCULO COMERCIAL DE NERVA;G21013156;NERVA;ESPANA;NC;;n.d.
1122.;CIRCULO DE BELLAS ARTES DE POZOBLANCO;G14047104;POZOBLANCO;ESPANA;NC;;n.d.
1123.;CIRCULO DE LA AMISTAD DE BORJA;G50138080;BORJA;ESPANA;NC;;n.d.
1124.;CIRCULO DE LA AMISTAD DE CABRA;G14055883;CABRA;ESPANA;NC;;n.d.
1125.;CIRCULO DE LA AMISTAD LICEO ARTISTICO Y LITERARIO;G14023329;CORDOBA;ESPANA;NC;;n.d.
1126.;CIRCULO DE LA UNION;G11632965;ARCOS DE LA FRONTERA;ESPANA;NC;;n.d.
1127.;CIRCULO INSTRUCTIVO DEL OBRERO DE ALHAMA DE MURCIA;G30083695;ALHAMA DE MURCIA;ESPANA;NC;;n.d.
1128.;CIRCULO MERCANTIL E INDUSTRIAL DE FENE;G15040033;FENE;ESPANA;NC;;n.d.
1129.;CIRCULO MERCANTIL Y CULTURAL;G12091823;VINAROS;ESPANA;NC;;n.d.
1130.;CIRCULO RECREATIVO DE SEIRA;G22016281;SEIRA;ESPANA;NC;;n.d.
1131.;CIRCULO RECREATIVO DEPORTIVO ARATZ DE ARAYA;G01104041;ASPARRENA;ESPANA;NC;;n.d.
1132.;CIRCULO RECREO CASINO;G36020899;LALIN;ESPANA;NC;;n.d.
1133.;CIUDAD DEPORTIVA AMAYA;G31057821;PAMPLONA/IRUÑA;ESPANA;NC;;n.d.
1134.;CL ROVIRA I VIRGILI 9 DE TARRAGONA CDAD PROP;H43074194;TARRAGONA;ESPANA;NC;;n.d.
1135.;CLEMENT Y GARCIA SUCESORES SL (EXTINGUIDA);B03011848;VILLENA;ESPANA;U1;31/12/2003;n.d.
1136.;CLUB ARIEL DE BARCELONA;G58189580;BARCELONA;ESPANA;NC;;n.d.
1137.;CLUB ATLETICO BEMBIBRE;G24039026;BEMBIBRE;ESPANA;NC;;n.d.
1138.;CLUB CICLISTA BURGALES;G09053513;BURGOS;ESPANA;NC;;n.d.
1139.;CLUB CULTURAL AGRICOLA DE ESPARRAGAL;G30134704;MURCIA;ESPANA;NC;;n.d.
1140.;CLUB DE TENIS CHAMARTIN;G28256774;MADRID;ESPANA;NC;;n.d.
1141.;CLUB DE TENIS DE LA CORUÑA;G15055288;OLEIROS;ESPANA;NC;;n.d.
1142.;CLUB DEPORTIVO EL TREBOL SA (EXTINGUIDA);A28145878;MADRID;ESPANA;U1;31/12/2006;n.d.
1143.;CLUB DEPORTIVO VILLACONEJOS;G80362957;VILLACONEJOS;ESPANA;NC;;n.d.
1144.;CLUB EL CANDADO;G29098241;MALAGA;ESPANA;NC;;n.d.
1145.;CLUB HELENA AGRUPACION ARTISTICA COMICO DRAMATICA HELENA DE BARCELONA;G58004250;BARCELONA;ESPANA;NC;;n.d.
1146.;CLUB MIRASIERRA;G28840395;MADRID;ESPANA;NC;;n.d.
1147.;CLUB NATACION UTIEL DE UTIEL;G46320271;UTIEL;ESPANA;NC;;n.d.
1148.;CLUB NAUTICO DE CAMBRILS;G43033885;CAMBRILS;ESPANA;NC;;n.d.
1149.;CLUB NAUTICO DE GARRAF;G08490963;SITGES;ESPANA;NC;;n.d.
1150.;CLUB NAUTICO DE VILLAJOYOSA;G03062312;LA VILLAJOYOSA/VILA JOIOS;ESPANA;NC;;n.d.
1151.;CLUB NAUTICO MASNOU;G08481707;EL MASNOU;ESPANA;NC;;n.d.
1152.;CLUB TENNIS BARCINO;G08417727;BARCELONA;ESPANA;NC;;n.d.
1153.;CLUB TENNIS GIRONA;G17026600;GIRONA;ESPANA;NC;;n.d.
1154.;CMDAD DE REGANTES TEJONERA VILA;G23065048;JIMENA;ESPANA;NC;;n.d.
1155.;COCINA ECONOMICA DE LOGROÑO;G26013615;LOGROÑO;ESPANA;NC;;n.d.
1156.;CODIFESA SA (EN LIQUIDACION);A08188690;SANT JOAN DESPI;ESPANA;U1;31/12/2005;n.d.
1157.;COL DE INGENIEROS TECNICOS EN TOPOGRAFIA;Q2861004F;MADRID;ESPANA;NC;;n.d.
1158.;COL DE INGENIEROS TECNICOS INDUSTRIALES DE LAS PALMAS;Q3570002J;LAS PALMAS DE GRAN CANARIA;ESPANA;NC;;n.d.
1159.;COL OF DE INGENIEROS AERONAUTICOS DE ESPAÑA;Q2872009B;MADRID;ESPANA;NC;;n.d.
1160.;COL OF DE INGENIEROS TECNICOS FORESTALES Y PERITOS DE MONTES;Q2871007G;MADRID;ESPANA;NC;;n.d.
1161.;COL.LECTIVITAT DE REGANTS N 15 DELS CANALS D'URGELL;G25053711;ELS ALAMUS;ESPANA;NC;;n.d.
1162.;COLEGIO PUBLICO SANTA MARIA LA ROMANICA EN SABADEL GENERALITAT DE CATALUÑA;Q5855140I;SABADELL;ESPANA;NC;;n.d.
1163.;COLEGIO SAGRADA FAMILIA EN MOLINA DE SEGURA HIJAS DE LA CARIDAD PROV STA LUISA DE MARILLAC;R3000051G;MOLINA DE SEGURA;ESPANA;NC;;n.d.
1164.;COLEGIO SALESIANO SANTO DOMINGO SAVIO EN LOGROÑO;R2600085A;LOGROÑO;ESPANA;NC;;n.d.
