"","region","year","PIB_real","Popul_FEDEA","Ocup_agreg_FEDEA","Ocup_AyP_FEDEA","Ocup_r_FEDEA","Ocup_MyEyA_FEDEA","Ocup_m_FEDEA","Ocup_c_FEDEA","Ocup_SPySyEP_FEDEA","Ocup_FyS_FEDEA","Ocup_CyHyTyC_FEDEA","P16_FEDEA","Inv_Infraestructura","Inversión_total","Inv_no_infra","Creacion"
"1012","RIO","2006",7881060.94139098,304869.829454,148.00781645678,11.0869541040718,20.6459166277453,1.33827600342521,32.0120169269028,18.3039790044167,25.5011842195053,2.53013684163546,36.5893527290775,260.746975158,114551.448408483,438381.736665319,323830.288256836,NA
"1013","RIO","2007",8219328.64097458,312369.40896,150.448094182245,9.77701363974108,21.3494896357995,1.34732612872466,30.7377308021174,19.6831659211328,26.2453737003126,2.73192521405966,38.5760691403572,266.531866492,134523.705174361,436574.365706728,302050.660532367,NA
"1014","RIO","2008",8364781.26879524,318448.268884,149.397608954095,8.83039773386757,21.858204985601,1.35134312966434,30.4791876978875,17.6890860169607,26.9955715191792,2.71968449129598,39.4741333796388,270.843956511,129612.482432984,385295.879980235,255683.397547251,NA
"1015","RIO","2009",7986138.87400332,319785.526668,138.682401650318,8.14780248974422,21.2509164011893,1.23679106253023,27.8135648119763,14.1602172810407,27.0785613924696,2.69377813536202,36.3007700760058,271.156185685,172507.33727985,287768.632762914,115261.295483064,NA
"1016","RIO","2010",8013688,319888.196778,138.771014646095,8.48410456473355,20.9794684272512,1.48327809800208,27.763130543027,13.0460785898313,28.1396144394778,2.60988602444273,36.2654539593292,270.60404751,99551.2371301959,368796.266616516,269245.02948632,NA
"1017","RIO","2011",7852445.89934589,321049.50168,136.031302995128,8.27287855223052,20.5689950543388,1.61142878967263,27.3363227821041,11.0522625805759,28.1710040323342,2.40807746977626,36.6103337340958,270.926876924,94153.0879616148,326159.886702299,232006.798740684,NA
"1018","RIO","2012",7572005.80245477,320080.728734,130.96759814461,8.64780368143967,20.8520326847364,1.50984267388054,25.2231973137079,9.74934811163499,28.2009214897355,2.40600377131574,34.3784484181589,269.610347568,56791.6160678043,173664.865203572,116873.249135768,NA
"1019","RIO","2013",7370105.11038633,316825.482755,127.923863893656,8.52723822723849,21.2279771832579,1.52407361653289,23.8555195765365,8.05538055278533,28.3430572853846,2.30303526044779,34.087582191473,266.628433898,66676.1312396054,168653.887404083,101977.756164478,NA
"1020","RIO","2014",7514728.32158014,314078.646081,130.037923905869,9.29264824010345,22.118623218096,1.42217374751453,23.2440443885213,8.04050579623742,29.0713358784637,2.20185389501408,34.6467387419186,264.378355379,92885.2102014667,255849.388303273,162964.178101806,NA
"1021","CyMel","1955",562506.133940179,133984.699961358,35.7656933991095,0.995133241391952,5.62010590211463,0.360081571819035,3.60618494165711,2.88449259604561,8.68116573327104,0.5114034200888,13.1071259927213,95.3085037500446,NA,NA,NA,NA
"1022","CyMel","1956",569799.189661771,134263.678917822,35.9387653472477,0.988376121150344,5.66696105902519,0.36408819524671,3.64309184410956,2.81870991016142,8.77943977893975,0.523682546333569,13.1544158922811,95.3588539062914,NA,NA,NA,NA
"1023","CyMel","1957",566869.340593092,134806.009035756,36.1255924488128,0.981880801505507,5.71621927490771,0.368260275648513,3.68152618012914,2.75320528807304,8.88165194715475,0.536248455587281,13.2066002258069,95.5953395132783,NA,NA,NA,NA
"1024","CyMel","1958",575206.74803066,135521.233717945,36.4822706868241,0.986246499775428,5.7647084080868,0.374120360739351,3.56986349234972,2.7801687479105,9.06470576936676,0.545990827015718,13.3964665815798,95.9530431622461,NA,NA,NA,NA
"1025","CyMel","1959",604998.740110536,136181.379076507,35.7547901191368,0.961354974843397,5.64199158533585,0.368843044073649,3.35362642831949,2.72449658077527,8.97740774895999,0.539450209943626,13.1876195468856,96.2702319305678,NA,NA,NA,NA
"1026","CyMel","1960",605705.513693988,136854.1533907,35.0574918228628,0.939007609964316,5.50386983945882,0.362890586572717,3.27712456044805,2.67744240178628,8.87083457530195,0.529260763053363,12.8970614862773,96.5948781775025,NA,NA,NA,NA
"1027","CyMel","1961",615284.154724084,136524,34.9217721394968,0.931786474434813,5.45461707929937,0.3627258419065,3.25332481902356,2.67311757109631,8.90475231597562,0.527531155913382,12.8139168818472,95.9393647050007,NA,NA,NA,NA
"1028","CyMel","1962",630280.192231205,134962,34.6713501988241,0.913320943056201,5.34394011223057,0.359748154952856,3.2161127370249,2.65345292396666,8.91293475934627,0.525851733132015,12.7459888351146,94.1552713121281,NA,NA,NA,NA
"1029","CyMel","1963",644297.608060794,133525,34.302919217089,0.891956410034938,5.21638103854779,0.355556907944307,3.16814025910325,2.62474967720716,8.88951807605119,0.522332106590676,12.6342847416097,92.4736364993502,NA,NA,NA,NA
"1030","CyMel","1964",695718.847531453,132111,33.9061631444629,0.875651301003251,5.01614696429839,0.350502158949581,3.12013323352953,2.61447447600684,8.88907576520939,0.518665223893275,12.5215140215727,90.8224309744155,NA,NA,NA,NA
"1031","CyMel","1965",712898.384513247,130718,33.4991703605448,0.859223351952752,4.81772721009315,0.345368612385551,3.07138557760452,2.60291373821784,8.88355928492658,0.514771119261704,12.4042214661027,89.1999390271011,NA,NA,NA,NA
"1032","CyMel","1966",756338.439342656,129346,33.0903580905378,0.838594089256843,4.60810687986205,0.338251451746979,3.02597091004738,2.60054891745459,8.91000251345766,0.511342780202286,12.25754054851,87.6058402328396,NA,NA,NA,NA
"1033","CyMel","1967",792320.400733839,127995,32.7920861817006,0.820982920137821,4.41710917573992,0.332330653425094,2.99075680513865,2.60621929545603,8.96337811757332,0.509545142734107,12.1517640714957,86.0398141670636,NA,NA,NA,NA
"1034","CyMel","1968",831576.221053753,126665,32.5388372418126,0.807366041164715,4.27948482059464,0.32774838955232,2.95853374432126,2.62612123951674,8.95380904498993,0.510647874149741,12.0751260875233,84.5015404052055,NA,NA,NA,NA
"1035","CyMel","1969",889155.803034957,125354,32.2920096708578,0.794020068173499,4.14431680060453,0.323267060072066,2.92694846459146,2.64589548902876,8.9451373099239,0.51175285654645,12.0006716219171,82.9893744425019,NA,NA,NA,NA
"1036","CyMel","1970",936327.485187738,124064,32.2732898117355,0.784728787711111,4.04500888036585,0.322486979365234,2.90466299967937,2.69751863438422,8.98500638656639,0.513624115937272,12.0202530277261,81.5043402789984,NA,NA,NA,NA
"1037","CyMel","1971",940395.916183319,123253.900987,32.2110748191771,0.77440159476705,3.94051467029223,0.321280516613821,2.87842808039155,2.74533182070925,9.01270241823222,0.514776123338876,12.0236395948321,80.427192341,NA,NA,NA,NA
"1038","CyMel","1972",998043.528778134,122917.555183,32.4395930428573,0.766953376015889,3.88921118030438,0.318773636198666,2.89595160844216,2.89390431286844,9.12978824922227,0.515264450316216,12.0297462294893,80.466142779,NA,NA,NA,NA
"1039","CyMel","1973",1064103.38218794,122393.664599,33.3325037638431,0.774766337255876,3.91485991369898,0.32263527367547,2.97256702863663,3.1061411124792,9.43577527340334,0.526178531505795,12.2795802931878,80.614435069,NA,NA,NA,NA
"1040","CyMel","1974",1079620.19750459,121915.119215,33.5780853315831,0.77447987792169,3.87624273358286,0.323706346590729,2.97331329400028,3.15017030991391,9.56924732327218,0.53660178457405,12.3743236617274,80.837001885,NA,NA,NA,NA
"1041","CyMel","1975",1123849.14138263,121374.611629,33.0603365333838,0.756634666752401,3.75009544804302,0.317437281125024,2.90652204887205,3.12236670071863,9.48472976131899,0.534737670930849,12.1878129556228,81.024274592,NA,NA,NA,NA
"1042","CyMel","1976",1132441.58705139,120752.400771,32.8371041916029,0.747533743833531,3.69739244092188,0.316475613776816,2.86704801949526,3.06891629210439,9.43855813481439,0.535818587985305,12.1653613586714,81.262589369,NA,NA,NA,NA
"1043","CyMel","1977",1107165.91356713,120126.812957,32.7040237174575,0.740525842414322,3.65520410785488,0.316380895500033,2.83552410365353,3.02420618117058,9.41815572948514,0.538280085907275,12.1757467714718,81.33358813,NA,NA,NA,NA
"1044","CyMel","1978",1168873.76356278,119694.506409,32.1008855741878,0.721985555767183,3.52678614324523,0.31017611086924,2.75932956764893,2.90785329555429,9.35065830865322,0.539957672818615,11.9841389196311,81.217106999,NA,NA,NA,NA
"1045","CyMel","1979",1255247.22420953,119140.164154,31.6846316087282,0.707800947429466,3.42088315227698,0.305799463520239,2.69981785188439,2.8103299895499,9.33430052710537,0.544351819207339,11.8613478577545,81.099963483,NA,NA,NA,NA
"1046","CyMel","1980",1324360.91232386,118878.670614,31.7139711384906,0.697374043694808,3.37853421271942,0.304471963536335,2.64284481951658,2.70541165266077,9.5851731470126,0.543490861096896,11.8566704382532,81.041262652,NA,NA,NA,NA
"1047","CyMel","1981",1337751.94845436,118968.066074,31.5739500110539,0.683256627709331,3.31834937031976,0.301533145798365,2.57188053096701,2.58642152873822,9.78405749380677,0.539689890947015,11.7887614227675,81.3816958,NA,NA,NA,NA
"1048","CyMel","1982",1380566.64836146,119529.995095,32.64483595113,0.679061486598474,3.34367237201655,0.305358439357013,2.54189075652607,2.57372268284304,10.8079917695915,0.547936085039037,11.8452023591583,82.653,NA,NA,NA,NA
"1049","CyMel","1983",1435336.10533305,119949.095271,33.9222731760326,0.677191450560024,3.38388311466002,0.310658750558295,2.51961447083844,2.57007935534992,11.9501208728332,0.558896300804162,11.9518288604285,83.842,NA,NA,NA,NA
"1050","CyMel","1984",1434357.94937575,120591.354268,33.5834758487722,0.658070516026639,3.32127535110916,0.307201889166316,2.44189311860838,2.56330364815985,11.9542474396394,0.550767999533403,11.7867158865291,84.919,NA,NA,NA,NA
"1051","CyMel","1985",1465392.87389664,121112.034348,33.6561365858142,0.647106144681095,3.29967708929945,0.307526594075552,2.39439931044253,2.58768143830162,12.1039433246689,0.549355773995702,11.7664469103493,85.83,NA,NA,NA,NA
"1052","CyMel","1986",1481760.45825265,121723.055832,34.7325541542557,0.61756682887638,3.46240098139735,0.316427255633764,2.3804257878595,2.59062111579853,12.6267315645418,0.544437744597044,12.1939428755513,86.807,NA,NA,NA,NA
"1053","CyMel","1987",1539920.89604828,122310.649691,36.7148806552987,0.599720589746873,3.72063901574345,0.33351207889918,2.42056604297632,2.65406328709551,13.4907038773478,0.551746671560779,12.9439290919288,87.732,NA,NA,NA,NA
"1054","CyMel","1988",1611039.70852191,123014.080416,38.018420257409,0.607006511640011,3.89342716372749,0.345351660788228,2.4021362213781,2.65239274257871,14.244893149639,0.5558866886522,13.3173261190052,88.658,NA,NA,NA,NA
"1055","CyMel","1989",1675576.64630491,123540.642071,39.4170340802485,0.614804869581977,4.07902937979288,0.358073122758728,2.38235413632843,2.65051863424311,15.0541453586897,0.560294398729094,13.7178141801246,89.351,NA,NA,NA,NA
"1056","CyMel","1990",1838573.01952426,123947.704241,39.4943818660031,0.577199234053903,3.93263692192276,0.356309344177956,2.20512477253883,2.49751319704098,16.1176863064694,0.531584058049615,13.2763280317497,90.064,NA,NA,NA,NA
"1057","CyMel","1991",1807760.57472085,124634.84375,38.3756880347705,0.523144409658816,3.67114594930309,0.343833511826476,1.96637972716319,2.27313497428199,16.6654775952924,0.487606331938539,12.444965535306,91.083,NA,NA,NA,NA
"1058","CyMel","1992",1814551.18781822,126066.036017,39.004759435507,0.518650260549645,3.79026907890804,0.351507842262353,1.90375433886441,2.30606628553818,17.271064040384,0.476137991885371,12.387309597115,92.513,NA,NA,NA,NA
"1059","CyMel","1993",1920881.89681482,127652.455338,39.5214212790027,0.512268630407645,3.90047064674661,0.358258458618965,1.83298656116748,2.33205452939116,17.8364778077608,0.462734365822476,12.2861702790875,94.029,NA,NA,NA,NA
"1060","CyMel","1994",1921127.13293984,129098.057718,40.2630107801967,0.498096988578456,4.32240267855721,0.32695930828192,1.73246069985068,2.58214092533036,18.3033096311514,0.474573701895112,12.0230668465515,95.543,NA,NA,NA,NA
"1061","CyMel","1995",1949272.43735125,130364.447851,42.2951607743279,0.498253253186201,4.90778739052668,0.303443834596666,1.67863973247343,2.92847588969501,19.3656711325146,0.501698717036231,12.1111908242991,97.111,NA,NA,NA,NA
"1062","CyMel","1996",1983798.84797746,131652.037289,40.8012947581677,0.512596047838981,4.64428247580985,0.300573183045628,1.42872131681821,3.01873683094686,19.1939252583507,0.447077038263748,11.2553826070936,98.73,NA,NA,NA,NA
"1063","CyMel","1997",2086373.76872824,132804.517366,41.4978719141081,0.553771109685854,4.63196074979401,0.313736736027126,1.26025917637613,3.26644926966168,20.0423018383877,0.417328488382005,11.0120645457935,100.264,NA,NA,NA,NA
"1064","CyMel","1998",2204975.55238034,133987.294296,42.1513704989247,0.595355147952527,4.61194139373116,0.326892029055665,1.08538790690832,3.51622669080455,20.8864460733414,0.386104631553691,10.7430166255774,101.708,NA,NA,NA,NA
"1065","CyMel","1999",2306599.95351678,135051.329536,42.8861511579388,0.639089039735746,4.59784577749401,0.341009991191678,0.907532471484578,3.77827762739433,21.7878371300346,0.354581379832715,10.4799777407711,103.036,NA,NA,NA,NA
"1066","CyMel","2000",2399016.41461429,136209.915582,47.7139103787238,0.748043060092143,5.01040593344916,0.388839738154733,0.792426609234126,4.42568600824276,24.8377468865617,0.352189604104056,11.1585725388851,104.398,NA,NA,NA,NA
"1067","CyMel","2001",2458701.42349942,137506.428894,48.0142379657193,0.746511909468407,5.3963878943643,0.389127472073432,0.787398285956467,4.77986055045743,24.5216668958874,0.437443492198037,10.9558414653139,105.828,NA,NA,NA,NA
"1068","CyMel","2002",2501498.78638666,136312.157078,47.268630725019,0.564915091663406,5.5549188641074,0.393799444702165,0.702939312092878,4.44702184647879,24.0943179984601,0.351469656046439,11.1592485114678,105.049495485,NA,NA,NA,NA
"1069","CyMel","2003",2608336.12792219,136127.885314,49.3563956434027,0.469704942626742,6.04355208103534,0.492719226934596,0.87236362294106,4.89355417023783,24.4403033964465,0.523418173764636,11.620780029416,104.912130345,NA,NA,NA,NA
"1070","CyMel","2004",2681358.99474727,136225.91397,51.3294102276639,0.475143192011451,6.52522563353225,0.700193339443042,0.877786439669227,5.03735892776576,24.8412972803757,0.526671863801536,12.345733551065,104.981704765,NA,NA,NA,NA
"1071","CyMel","2005",2771318.6891316,138542.974522,54.123777025712,0.392933792018174,6.86697675086681,0.934039823407802,0.902235748264014,5.20032318081101,26.3010137029208,0.451117874132006,13.0751361532914,106.839923308,NA,NA,NA,NA
"1072","CyMel","2006",2861826.73320963,141215.920412,56.5015041386849,0.101458738497755,7.43261724748088,0.860905944028746,0.555712397312385,5.86002902285326,27.2949926146158,0.463093664426987,13.9326945094691,108.91709837,NA,NA,NA,NA
"1073","CyMel","2007",2948039.5589422,144642.98012,56.8685308177359,0.100589110671076,7.60423566871048,0.749999487361875,0.821034296147622,5.40765088612244,27.0903389508662,0.547356197431749,14.5473262204245,111.677140284,NA,NA,NA,NA
"1074","CyMel","2008",3022360.16053349,147988.864797,58.429046669807,0.100373813025768,7.82607202474502,0.7517922973806,0.994341176234851,5.38725066194914,27.2679794232999,0.542367914309918,15.5588693588618,114.112487868,NA,NA,NA,NA
"1075","CyMel","2009",2989759.23985882,152294.627545,57.6089148913049,0.101057243835132,7.80208485711312,0.760595165383957,0.90328682341597,4.42998333393076,28.1054923737199,0.541972094049582,14.9644429998565,117.526618202,NA,NA,NA,NA
"1076","CyMel","2010",3011864,158045.970016,57.9123354592297,0.100333906947227,8.0970576690345,0.759091000794353,0.889626238602623,4.09734481774455,28.6579704031549,0.533775743161574,14.7771356797899,122.063618929,NA,NA,NA,NA
"1077","CyMel","2011",3023293.52714188,163081.249256,57.3933586954599,0.100251141279501,7.91148124001276,0.762706874675129,0.705000973012149,3.30748970417497,29.5969488714619,0.528750729759112,14.4807291610844,125.58564206,NA,NA,NA,NA
"1078","CyMel","2012",2987199.17338274,166847.258023,56.5695579155843,0.100214506429566,7.94518816213053,0.766999347900923,0.698252365493709,2.81397858247648,29.4263820156017,0.523689274120282,14.2948536614312,128.140310426,NA,NA,NA,NA
"1079","CyMel","2013",2975962.77325052,168145.269956,56.0581752780931,0.100127927844669,7.97770284452063,0.88144247488669,0.604419005112085,2.3214176368317,29.5518316150692,0.518073432953215,14.1031603408749,128.674713996,NA,NA,NA,NA
"1080","CyMel","2014",2994145.69133907,168698.728396,56.8914691477996,0.100091627644728,8.34223960877339,0.887193999524207,0.597811841428051,2.21837441807335,30.0041081482235,0.512410149795472,14.2292393543369,128.740262123,NA,NA,NA,NA
"1081","total","1955",127630204.774527,29125247.9290426,11618.5392688504,5325.4586007323,948.465897423802,159.271210327622,1921.54560806791,761.945017024264,668.320414785298,111.058345377448,1722.47417511173,20794.4837200936,NA,NA,NA,NA
"1082","total","1956",133249399.269456,29352049.6176229,11805.3603475401,5288.28206708133,963.417742815084,167.820755190173,2004.02386630566,788.538397406369,687.90752988578,114.917512425982,1790.45247642972,20924.4146352239,NA,NA,NA,NA
"1083","total","1957",136642238.797673,29619685.0549144,12001.1675311415,5251.06893222204,978.863112632271,176.641197804026,2090.11287519613,816.393217563421,708.247807922167,118.903833493161,1860.93655430833,21082.9608619522,NA,NA,NA,NA
"1084","total","1958",144580050.918833,29916048.0200687,12238.9434631392,5223.99230195842,993.549553987163,181.77150320504,2179.65827007321,835.190791725988,734.621189889214,124.932416543644,1965.22743575655,21260.9803476327,NA,NA,NA,NA
"1085","total","1959",158577475.252099,30246987.403245,12114.8897305456,5041.50831842322,978.48224023655,181.537643855231,2205.17926388044,829.254923832504,739.318972543238,127.294832349824,2012.31353542463,21462.4890488939,NA,NA,NA,NA
"1086","total","1960",160776083.074699,30596348.408032,11961.8450914002,4809.85922718795,964.9655544659,181.091302773602,2235.72003960063,845.195427080615,749.476076325325,128.73245017832,2046.8050137879,21675.4905650079,NA,NA,NA,NA
"1087","total","1961",165415530.893241,30903894,12001.6935779136,4658.24984689058,966.663661821396,183.583640456748,2301.67533911029,874.429250477991,771.44107205351,132.218823493221,2113.43194360986,21876.0251662805,NA,NA,NA,NA
"1088","total","1962",178801735.138047,31158061,12121.4888156097,4522.58764405212,977.59116720145,183.515503511642,2385.80312866793,917.578982179625,805.674154764201,136.800839772085,2191.93739546062,22055.7204278581,NA,NA,NA,NA
"1089","total","1963",192885317.65434,31429834,12202.2924026241,4370.38097017916,985.178709864113,182.916278401275,2462.92298348238,958.158025443126,837.608855354405,140.937461881169,2264.18911801849,22246.3184210653,NA,NA,NA,NA
"1090","total","1964",212508935.594957,31740862,12285.0817902436,4248.13844412802,989.794947784494,180.525038646195,2533.55551812714,984.534211317181,875.526819558091,145.529053878181,2327.47775680433,22463.0858995661,2314563.20494235,5409728.39101069,3095165.18606833,NA
"1091","total","1965",222200997.210753,32084511,12365.8581825867,4123.55795072527,993.948760549182,178.283850420139,2604.62146251427,1010.7507914003,914.269806189698,150.107149324604,2390.31841146322,22701.2563651863,2873535.08908945,6120007.10577917,3246472.01668972,NA
"1092","total","1966",240028338.239087,32451975,12446.6193822013,4011.63103415694,999.415615063313,172.846944531433,2646.13111190504,1044.66416549031,945.341514565856,156.339044244936,2470.24995224348,22954.5217560259,3533279.98401612,7235705.37984026,3702425.39582415,NA
"1093","total","1967",256042837.037777,32850275,12570.3380192205,3911.98467819185,1008.14381720771,168.110686327774,2696.42264728857,1082.89015464906,979.973714837956,163.200466162904,2559.61185455469,23227.7654376443,3996910.51897215,7289876.50914617,3292965.99017402,NA
"1094","total","1968",274171638.182025,33239301,12701.0331096419,3828.97033095897,1014.07609256552,165.172821909339,2740.96241006117,1111.98227187378,1019.0646396615,174.372897505139,2646.43164510644,23492.5388485274,3419102.34321697,6688067.46265652,3268965.11943956,NA
"1095","total","1969",299109162.817512,33566084,12836.7040107017,3745.07470083505,1020.17606020006,162.347252440559,2786.00081924702,1141.98048721792,1059.52334614697,185.876541332553,2735.72480328152,23711.3537740659,3909833.69382589,7824727.85731519,3914894.1634893,NA
"1096","total","1970",322609576.790751,33876479,12951.3660591841,3635.52550243747,1030.59853862254,163.92887074355,2818.36819058762,1186.80452049467,1099.20921766388,194.636579310389,2822.29463932396,23916.5990233628,3621757.55636444,8126138.32582204,4504380.7694576,NA
"1097","total","1971",331901131.396615,34216856.40112,13051.0146609071,3519.6042432888,1039.76874220101,165.376968537177,2846.61913216325,1231.41606704291,1138.53281760663,203.287157718597,2906.40953234876,24151.617825728,4354551.52876271,10026282.2293291,5671730.70056638,NA
"1098","total","1972",350947842.754568,34595885.583316,13138.6468509877,3378.70262719605,1042.89213900129,164.434068295832,2897.55549627727,1271.44077241609,1183.34327144711,225.73381275563,2974.54466359845,24427.27823698,4120618.63818097,9588135.94936724,5467517.31118627,NA
"1099","total","1973",372832963.099461,34980317.213983,13498.0524284452,3303.43802429114,1066.98043167429,166.879287058265,3008.02296379331,1339.48333912826,1254.47615115224,253.924680839574,3104.84755050808,24722.50404301,4082611.797935,9477363.20499857,5394751.40706357,NA
"1100","total","1974",385891568.267313,35363889.511473,13608.60510071,3186.8426321834,1082.37069654802,170.003436056861,3040.88572637173,1363.63957730602,1332.33930633954,274.669012593736,3157.85471331069,25041.957119133,4057947.94130246,9484035.11173669,5426087.17043422,NA
"1101","total","1975",409881493.091662,35750033.157498,13411.3693175934,3000.16132656425,1073.03499209249,169.352406372477,3003.39386536918,1357.25896541275,1380.71413762164,289.218707226372,3138.23491693424,25351.836819461,4154864.41618185,10663516.9090971,6508652.49291521,NA
"1102","total","1976",418217772.785891,36127525.097346,13315.0344646706,2850.17588019661,1072.33983018894,168.778785594264,2983.76621046386,1337.71894733441,1450.24760812809,298.98201584678,3153.0251869177,25674.525949736,4067620.6021396,9677964.08044525,5610343.47830565,NA
"1103","total","1977",414082172.760179,36506811.07621,13255.6445980172,2709.96786276209,1074.43233684019,168.747468956005,2971.36573431195,1321.80623625672,1524.02362873314,309.432859814518,3175.86847034259,26005.507117327,4682784.35492512,11399329.6332487,6716545.27832363,NA
"1104","total","1978",435446072.622026,36868100.185438,12952.4448063542,2552.72148815046,1065.23491352148,167.986584498911,2884.75936621477,1241.96012572323,1574.67843489223,313.610388796514,3151.49350455658,26344.720146,3372343.57268309,9448804.91677736,6076461.34409426,NA
"1105","total","1979",465848028.21068,37194315.311701,12728.1608971561,2415.69447829733,1061.778298914,168.194287321276,2815.22696739786,1171.21128686169,1633.09014078661,319.211714556084,3143.75372302124,26699.187395657,2847442.54557956,7736221.43155144,4888778.88597188,NA
"1106","total","1980",484088076.644063,37493071.862686,12496.8667140579,2271.15821487586,1061.28242611256,170.355281574429,2758.53480017441,1084.44587500253,1686.88610139685,319.879610901677,3144.32440401957,27084.585773059,3463684.75170558,8406875.36754007,4943190.61583448,NA
"1107","total","1981",481662868.952397,37764457.976974,12204.6938043303,2119.97243248853,1054.69094105062,171.606752480716,2687.51236541648,994.813607264114,1730.57737884087,318.714876886915,3126.80544990208,27456.153858977,4101702.65114335,9310521.56964596,5208818.91850261,NA
"1108","total","1982",487542593.328376,37987107.721915,12108.5049707717,1995.83138337529,1069.6835298265,174.763985421082,2614.00073411721,983.680315019562,1805.42113463211,319.575574693984,3145.54831368592,27832.778,5930568.43621446,13103406.1990656,7172837.76285113,NA
"1109","total","1983",497197191.119121,38160263.358457,12074.6209748639,1884.32334444722,1089.62376688019,178.969535943858,2553.03060658965,977.611559697884,1890.21047355585,321.970500721903,3178.88118702733,28177.828,5852536.07750648,12185173.3264723,6332637.24896585,NA
"1110","total","1984",503061459.330354,38325244.006308,11814.2014069063,1772.84110582961,1073.28762001575,176.621046724561,2448.7923963905,940.320573147338,1939.25610675818,315.138742832031,3147.94381520838,28519.109,4716667.16750344,13579873.1629381,8863205.9954347,NA
"1111","total","1985",520387543.065989,38467024.522191,11701.6540214753,1685.68464462002,1069.91470710202,176.599391722938,2375.84541660911,915.183069480308,2011.86905358144,312.190773188763,3154.36696517072,28843.421,5727918.98584029,17684977.7832625,11957058.7974222,NA
"1112","total","1986",536868646.639706,38571940.505403,11983.3435448037,1630.64273837853,1109.07179765881,177.771866832456,2390.49673455255,953.393977806277,2145.56774687174,314.760985083874,3261.63769761942,29159.155,7276858.90040188,18260676.5905193,10983817.6901174,NA
"1113","total","1987",569287112.565167,38682321.62513,12570.1713293939,1610.70148834771,1177.05517499749,183.395249101051,2461.54022544713,1017.03742248608,2342.53494211528,324.934592007098,3452.97223489204,29492.891,8099408.5720107,18717012.5502708,10617603.9782601,NA
"1114","total","1988",600330147.995987,38764307.330275,13023.2169570445,1549.55166504976,1246.77561764101,187.453419257595,2507.9380655032,1131.34638816214,2510.57318054712,335.953362599165,3553.62525828455,29822.906,9451960.02088177,22538672.3770186,13086712.3561369,NA
"1115","total","1989",629393507.890386,38821377.127847,13510.6857250742,1486.17399713923,1321.15397559189,192.064012131894,2555.82568955704,1254.24645936552,2693.6198579086,347.647054627802,3659.95467875223,30142.188,12253762.7846502,27529390.7066129,15275627.9219627,NA
"1116","total","1990",655757922.259801,38860827.298418,14041.0519987794,1432.18426719194,1405.58046332611,189.786548043904,2643.79309326973,1359.35511117421,2834.33460749436,361.005348029907,3815.01256024928,30461.445,13830803.1967519,32129602.9627359,18298799.765984,NA
"1117","total","1991",673353968.230301,38941621.875,14227.4973987779,1293.21992541684,1479.98574338021,191.492425592046,2606.73666684225,1421.59678754811,2923.40445763225,375.106617178202,3935.954775188,30820.076,14278806.3488459,33468744.0233889,19189937.674543,NA
"1118","total","1992",680750643.564063,39147939.805083,14048.4394812386,1198.52733806508,1519.9720216936,185.923962169602,2523.49564217216,1339.72089649611,2956.05243951763,376.29698531584,3948.45019580855,31265.676,12878939.1118956,29860018.7341671,16981079.6222715,NA
"1119","total","1993",674017748.037027,39356081.606293,13669.3347298436,1133.08678797553,1533.55827625359,179.655760589731,2388.14659668233,1223.6913887059,2948.33608327124,370.632995007303,3892.22684135803,31704.591,13605508.5235461,29152220.7947241,15546712.271178,NA
"1120","total","1994",690410383.024859,39547353.122468,13626.7734197209,1083.48483140218,1609.17162622674,176.628395899036,2340.56993066545,1193.53697087888,2921.77284335653,364.744148175936,3936.86467311614,32129.666,14915943.360352,29353372.582935,14437429.222583,NA
"1121","total","1995",708910632.76086,39718894.69003,13894.4842154295,1029.69314456089,1700.26288197555,183.729194048358,2376.88107231597,1263.55910455582,2958.51920416067,355.882908124322,4025.95670568792,32533.073,12497430.4118149,29559009.5655713,17061579.1537564,NA
"1122","total","1996",726704648.993507,39884246.302884,14153.2859344484,1053.48074183842,1809.26164479811,185.791499971931,2444.02088022892,1294.96223677045,2926.92850307259,354.089870574873,4084.75055719309,32904.451,11852923.6194228,26690951.7551683,14838028.1357454,NA
"1123","total","1997",757888478.557836,40049973.851699,14661.4916649369,1037.91938790919,1963.27387799722,187.823523546485,2562.55700340037,1396.22357710481,2932.41640589952,356.016191887076,4225.26169719218,33249.292,10999060.0582127,27614598.2298889,16615538.1716762,NA
"1124","total","1998",792223068.954423,40214065.802309,15310.3627859358,1033.20912803615,2156.42076902527,186.983204611475,2658.39326690295,1516.29302897973,2959.95239538451,360.727881683074,4438.38311131269,33570.253,12843159.3300553,30151275.3056863,17308115.9756311,NA
"1125","total","1999",827062275.781867,40369666.655738,15952.8261506251,1000.32866942156,2347.17320376976,185.66540993398,2735.23643206028,1689.42746037999,3005.09343496864,363.981109600075,4625.9204304908,33848.869,11501773.5968627,31312382.6120285,19810609.0151658,NA
"1126","total","2000",867154532.912755,40554387.348736,16679.0698201982,995.624307290522,2565.97385611826,190.383248320695,2796.4840371054,1883.88115976755,3032.366426116,363.999057942738,4850.357727537,34113.844,11306027.4180488,30496123.3039159,19190095.885867,NA
"1127","total","2001",899777224.669214,40766049.387177,17226.4128862108,998.790900531998,2789.35214065874,191.684006250685,2784.63045378889,2015.74308893109,3108.83175028543,364.510359943443,4972.87018582048,34375.578,12030827.9819737,33101428.5826462,21070600.6006725,NA
