;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
2561.;DONOSTIARRA ANDALUZA CASTELLANA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
2562.;DUBLIN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2563.;EDEMAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2564.;EDICIONES TECNICAS IZARO SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2565.;EDIFICACIONES Y CONSTRUCCIONES FABIAN GRANELL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2566.;EDIFICACIONES Y PROMOTORA DE HOGARES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2567.;EDIFICI MOSSOS DE SANT ANDREU I HORTA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
2568.;EDIFICIOS ANTARES S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
2569.;EDIMBURGH INTERNACIONAL S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2570.;EDITORIAL TECNIBAN SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2571.;EDYPLAN SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2572.;EGUZKIBEGI IKASTOLA SCOOPL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2573.;EL MUSEO CANARIO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2574.;EL VELETA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
2575.;ELECTRICIDAD Y FONTANERIA ERIA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
2576.;ELECTRO RECAMBIOS ERCA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2577.;ELORRIOKO TXINTXIRRI IKASTOLA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2578.;ELS MUNTS SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;30/11/2007;n.d.
2579.;EMPRESA FINANCIERA DE INVERSIONES MOBILIARIAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2580.;ENCOFRADOS MAS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2581.;ERDIKO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2582.;ERNESTO VELERT MONCHO Y CIA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2583.;ESCAYOLAS FRANCISCO SANCHIS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2584.;ESTACION DE SERVICIO NADAL SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2585.;ESTACION DE SERVICIO SAN JORGE SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2586.;ESTUDIO DE PLANIFICACION Y DESARROLLO DE CONTABILIDADES SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2587.;EUGENIO CUERVO Y TORRE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
2588.;EUROSERLU SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;n.d.
2589.;EUTEXTIN SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2590.;EXCLIMESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
2591.;EXPLOTACIONES ATALAYA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2592.;EXPLOTACIONES EL PORT SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2593.;EZEQUIEL ARRIBAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2594.;FALLA PADRE SANTONJA-CARDENAL BENLLOCH;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2595.;FALLA PRIMITIVA DE ALMUSSAFES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2596.;FALLA QUINT PIZARRO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2597.;FEDERACION NACIONAL DE EMPRESARI;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2598.;FEDERICO LIPPERHEIDE WICKE SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;n.d.
2599.;FERNANDO GALLARDO MACKAY Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2600.;FERNANFLOR DE INVERSIONES, SICAV, SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2601.;FERRETERIA CASTILLA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2602.;FERRETERIA MARIN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2603.;FERT MEDITERRANEO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2604.;FERVISA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2605.;FILIPENSES HIJAS MARIA DOLOROSA-TENERIFE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2606.;FINANCIERA INMOBILIARIA HERCA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2607.;FINCAS RIBOT SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2608.;FINSUR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2609.;FLORICULTURA COSTA DEL SOL SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;30/06/2006;n.d.
2610.;FLORIS IBIZA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
2611.;FONDAIN UNION DE AHORRO FAMILIAR INMOBILIARIO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
2612.;FONSALIA DE SAN JUAN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2613.;FONTPINEDA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2614.;FRANCISCO FERRER SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2615.;FRANCISCO RIOS S.A. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
2616.;FRIURGEL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
2617.;FUNDACIO CARULLA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2618.;FUNDACIO D ANCIANS DE SANT FELIU DE TORELLO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2619.;FUNDACIO PRIVADA HOSPITAL DEL ESPERIT SANT;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2620.;FUNDACION ABARGUES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2621.;FUNDACION BALAGUER GONEL HERMANOS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2622.;FUNDACION BENEFICA ASSIS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2623.;FUNDACION BENEFICA CORTES ROIG;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2624.;FUNDACION BENEFICA PARTICULAR HERMANOS MUÑOZ CABRERA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2625.;FUNDACION ELISA Y LUIS VILLAMIL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2626.;FUNDACION EMILIO ALVAREZ GALLEGO OBRA SOCIAL DEL SANTUARIO NACIONAL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2627.;FUNDACION GOMAR FATJO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2628.;FUNDACION LABORAL CANARIA DE AUTOBUSES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2629.;FUNDACION MARIA ANGELA CATARINEU FORNES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2630.;FUNDACION PIA VIRGEN DEL ROCIO DE ALMONTE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2631.;FUNDACION PUBLICA MUNICIPAL PARQUE ZOOLOGICO DE LA MADROA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2632.;FUNDACION TRAPOTE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2633.;G Y S SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2634.;GAIRAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2635.;GARAJE FORMULA 1 SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2636.;GARVALO SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2637.;GENERAL PARDIÑAS 92 SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2638.;GESCA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
2639.;GLOBAL LOGISTIC CHAIN SA.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2640.;GOMEZ NUÑEZ HERMANOS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2641.;GORBEA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2020;n.d.
2642.;GOVIMAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2643.;GRAFICAS CIUDAD SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2644.;GRAN TARAJAL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2645.;GRAVAS Y DERIVADOS SERVOL SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2646.;GRUPFYTER SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2647.;GRUPO AMASUA SA;No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2021;n.d.
2648.;GRUPO SINDICAL COLONIZACION N 14644 VILLASOPLIZ;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2649.;GUARDERIA INFANTIL EL JARDIN;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2650.;GUARDERIA PATUFET CENTRO DE EDUCACION PREESCOLAR DE LA OBRA BENEFICO SOCIAL DE LA CAJA DE AHORROS DEL PENEDES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2651.;GUARDIOLA DURALL SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2652.;GURUTZE SOCIEDAD CICLOTURISTA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2653.;HACIENDA SAN MIGUEL SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2654.;HADOCA S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2655.;HAMUDI SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
2656.;HANTACO IBERICA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2657.;HEPHAISTOS, SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2658.;HEREDEROS DE CARMEN RODRIGUEZ MILLAN;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2659.;HEREDEROS DE EMETERIO POVEDANO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2660.;HEREDEROS DE EMILIO BABIO CANLE C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2661.;HERMANAS HOSPITALARIAS SAGRADO CORAZON DE JESUS CENTRE PSICOPEDAGOGIC NOSTRA SENYORA DE MONTSERRAT;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2662.;HERMANOS GARCIA ARGUELLES CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2663.;HERMANOS GIMENEZ UCEDO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2664.;HERMANOS LUMBRERAS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2665.;HERMANOS MARQUES C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2666.;HERMANOS ROMERO HAUPOLD SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2667.;HERRAJES MURCIA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2668.;HIDRONOR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/07/2021;n.d.
2669.;HIJAS DE SANTA MARIA DEL CORAZON DE JESUS COLEGIO MONTEALTO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2670.;HIJOS DE MIGUEL PENA MORAL SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/05/2005;n.d.
2671.;HIJOS DE MIGUEL SALAS CARMONA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2672.;HIJOS DE ROSA CUSACHS SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2673.;HILATURAS BEJAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2674.;HILATURAS PASTOR S. L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
2675.;HIPETRA SIGLO XXI SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2676.;HOGAR CASTELLANO LEONES EN VALENCIA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2677.;HOLIDAY SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2678.;HORMAPLAS SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2679.;HORMIGONES BURGALESES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2680.;HOSPEDERIA NUESTRA SEÑORA DE LAS CALDAS S.C.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2681.;HOSPITAL DE JESUS FUNDACION BENEFICA DE ATECA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2682.;HOSPITAL SANT JOAN DE DEU;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2683.;HOT DOG SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
2684.;HOTEL LAS ANCLAS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2685.;HOTELES BABILONIA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2686.;HUELVAMAR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2687.;I P H INMOBILIARIA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2688.;I P V 88 SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;n.d.
2689.;IBERSIGN SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2690.;IES ANTONIO MAURA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2691.;IGLESIA EVANGELICA BAUTISTA DE TURIS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2692.;IMMOBILIARIA ALSINA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2693.;IMMOBLES SUÑOL S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
2694.;INDUSTRIA PAPELERA ARAGONESA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;n.d.
2695.;INDUSTRIAL GUFO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2696.;INDUSTRIAL GYMSA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2697.;INDUSTRIAL Y COMERCIAL DE ADRA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;30/06/2013;n.d.
2698.;INDUSTRIAS FERRER SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2699.;INDUSTRIAS QUIMICAS DEL NOROESTE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2700.;INDUSTRIAS ROSA MARY SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
2701.;INEXCO BONAIRE SOCIEDAD LIMITADA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2702.;INMEY SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
2703.;INMOBILIARIA CIUDAD DE TOLEDO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;n.d.
2704.;INMOBILIARIA COLONIA LOS CABLES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2705.;INMOBILIARIA CONSAMAR SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;n.d.
2706.;INMOBILIARIA DE CABRIANAS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
2707.;INMOBILIARIA FELIPE II SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2708.;INMOBILIARIA FORGAS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2709.;INMOBILIARIA LA CARRODILLA SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2710.;INMOBILIARIA MOGAN SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
2711.;INMOBILIARIA NAGARO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2712.;INMOBILIARIA NIULA SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2713.;INMOBILIARIA OLLETAS SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2714.;INMOBILIARIA PORTAS S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
2715.;INMOBILIARIA PREMETA SOCIEDAD LIMITADA. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
2716.;INMOBILIARIA SANT CRISTOFOL, SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2717.;INMOBILIARIA TINTORER, SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
2718.;INMOBILIARIA TORBRU SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2719.;INMOBILIARIA URBS S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2720.;INMOBILIARIA Y CONSTRUCTORA LITORAL SUR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2721.;INMOVAG ESPAÑOLA SL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2722.;INMUEBLES Y CONSTRUCCIONES VIZCAINAS SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2723.;INSTALACIONES DEPORTIVAS DEL PENEDES SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
2724.;INSTITUTO DE FORMACION PROFESIONAL COMPOSTELA DE LAMAS DE ABADE-CASTIÑEIRIÑO SANTIAGO CGA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2725.;INTERMARKET SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2726.;INVERSIONES AGROPECUARIAS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
2727.;INVERSIONES ARGA, S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2728.;INVERSORA CONDAL SL;No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2019;n.d.
2729.;INVERSORA SANTO DOMINGO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2730.;INVESTIGACIONES Y EXPLOTACIONES CALYCANTO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2731.;INYPRO SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
2732.;IRU LAGUN SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2733.;ISLA DEL AGUA DULCE SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2734.;ISLEÑA DE PESCA Y SALAZON SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
2735.;JASO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
2736.;JONACPAR SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2737.;JOROPO SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
2738.;JOSE ANTONIO GONZALEZ BARBA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2739.;JOSE LUIS REMON ARMAS Y DOS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2740.;JUAN BAYONA SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
2741.;JUEGOS RECREATIVOS Y DIDACTICOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
2742.;JUNTA DE COMPENSACION DEL POLIGONO UNIVERSIDAD DE ZARAGOZA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2743.;JUZGADO DE PRIMERA INSTANCIA N 5 DE MADRID-MJU;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2744.;KUDU SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2745.;L BADILLO SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
2746.;LA BUDALLERA DE TARRAGONA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
2747.;LA CAÑADA TOCHOSA SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
2748.;LA PARDINA SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
2749.;LA VEGUILLA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2750.;LAGUNAK SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
2751.;LANDABERRI COOPERATIVA DE ENSEÑANZA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2752.;LARLA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2753.;LAS TRES CALAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
2754.;LAYAR REAL RESERVA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2755.;LEONARD SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
2756.;LES ROVIRES S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
2757.;LEVANTINA DE CALZADO Y COMPLEMENTOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2758.;LEVANTINA DE DESARROLLO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2759.;LEVITT IBERICA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2760.;LIMPIEZAS TECNICAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2761.;LLADRO DOLZ SOCIEDAD ANONIMA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
2762.;LLARS DEL AMISTAT CHESHIRE FUNDACIO PRIVADA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2763.;LLOSETA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
2764.;LOGISTICA DE PROTOCOLOS EMPRESARIALES SOCIEDAD LIMITADA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
2765.;LUISA BONOME GOLPE Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2766.;LUNA VERDE SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2767.;LUXUS S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
2768.;MACROCOMUNIDAD DE PROPIETARIOS CIUDAD RESIDENCIAL ALTAMIRA COMUNIDAD DE BIENES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2769.;MADERAS J ALSINA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
2770.;MAEROTEL SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
2771.;MAIN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
2772.;MAKILO SOCIEDAD LIMITADA.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
2773.;MANCHON BEN SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
2774.;MANCISIDOR HERMANOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
