;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
6223.;IREGUA S.C. AND DE INTERES SOCIAL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6224.;IRMANDADE GALEGA DE RUBI;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6225.;IRURAKO IKASTOLA KOOPERATIBA E;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6226.;ISFERAL S. L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;n.d.
6227.;ISIDORO GARCIA SACRISTAN SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6228.;ISIGAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
6229.;ISUR SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
6230.;JAAKKO POYRY ESPANOLA S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
6231.;JAIME RECOLONS AYMERICH Y JOSE SAMON FORGAS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6232.;JAIME Y JUAN ALTAFULLA PLANAS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6233.;JARDIN DE INFANCIA DUMBO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6234.;JARLEY SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/01/2013;n.d.
6235.;JASAP SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
6236.;JAUME I JOSEP ROURA S.C.P.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6237.;JAVIER AJURIA AUSOCOA DUÑABEITIA JUAN LU;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6238.;JAVIER ALONSO CRESPO Y VICENTE ALONSO CRESPO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6239.;JEMAR SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6240.;JESUS GONZALEZ ARTEAGA MANUEL GONZALEZ ARTEAGA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6241.;JESUS QUINTANA SANTAMARIA S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
6242.;JHAY SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
6243.;JIMENEZ PEDRAZA JOSE ANTONIO Y RAFAEL C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6244.;JJVAL PROPIEDADES S.A.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
6245.;JJVAL PROPIEDADES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
6246.;JOAN PLA PIGEM Y JOSE MARIA ISERN LLIURET SC;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6247.;JOAQUIN JIMENEZ MARTIN LORENZO VEGA CUE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6248.;JOHNSON CONTROLS CALATORAO SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;30/09/2018;n.d.
6249.;JOPRASA S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
6250.;JOSE ANTONIO CARRATALA PARDO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
6251.;JOSE ANTONIO GAMBIN SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6252.;JOSE ANTONIO PICO CANDELA Y PABLO PICO GARCIA CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6253.;JOSE AZORIN DIAZ SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6254.;JOSE BALLESTER GINER SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
6255.;JOSE CERDA VIVES Y FULGENCIO VIVES BAÑON C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6256.;JOSE GREGORIO ARROYO Y COMPAÑIA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6257.;JOSE LABORDA GONZALEZ SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
6258.;JOSE LEON VIVO Y M JOSEFA MOLL LEON C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6259.;JOSE LOPEZ CAMIN Y OTRO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6260.;JOSE LOPEZ LOPEZE ISRAEL PRIETO BAUTISTA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6261.;JOSE LUIS FRANCISCO MANUEL Y MARIA LUISA JUNCO LAMADRID CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6262.;JOSE MANUEL DIAZ GARCIA Y TRES MAS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6263.;JOSE MANUEL GOMEZ MARTINEZ BENITO Y;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6264.;JOSE MARCOS FERNANDEZ Y FRANCISCO SANZ BUJ;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6265.;JOSE PRADOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6266.;JOSE R. PEDRO GANDIAGA AGUIRREGOMEZCORTA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6267.;JOSE RAMON JIMENEZ LINARES CLAUDIO JIMENEZ LINARES CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6268.;JOSE ROO GARCIA Y OTRO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6269.;JOSE SENDRA Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6270.;JOSE TAMARIT FALAGUERA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6271.;JOTACHE SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6272.;JOVENES POR EL SOCIALISMO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6273.;JUAN ALARCON SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6274.;JUAN CARLOS LUENGO SECADA-JOAQUIN LUENGO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6275.;JUAN JOSE GONZALEZ ALVAREZ Y JOSE LUIS RODRIGO ALVAREZ CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6276.;JUAN JOSE PAMPIN VAZQUEZ Y OTROS SOCIEDAD CIVIL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6277.;JUAN MENENDEZ ALVAREZ Y OTRO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6278.;JUAN MONTILLA MORENO EMILIO COLINO ALONSO Y PEDRO URBINA CECILIA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6279.;JUAN MORENO Y SIETE MAS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6280.;JUAN TOMAS LEARRETA MANERO ISABEL INCHAU;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6281.;JUAN TORREGARAY ROYO Y OTROS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6282.;JUEGOS DE AZAR Y SERVICIOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6283.;JULIA RIBO I ALTRES C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6284.;JULIAN DOMARCO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6285.;JULIO CALDERON RECHES DIEGO ROJAS CERVAN S.C.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6286.;JUMILLA CLUB DE FUTBOL DE JUMILLA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6287.;JUNTA CENTRAL FALLERA DE VALENCIA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6288.;JUNTA VECINAL DE MONTES EN MANO COMUN PARROQUIA DE BARRANTES-TOMIÑO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6289.;JURICA SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
6290.;JUSTO OJEDA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6291.;JUZGADO TOGADO MILITAR TERRITORIAL N 15 DE BADAJOZ-MDE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6292.;KAIRUS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6293.;KARIBU SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6294.;KATALONIEN INVEST SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6295.;KINROSS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
6296.;KJ QUINN IBERICA S.L.(EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6297.;KOSPER SL.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6298.;KRATTER'S SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6299.;LA CABAÑA DE PACO S.C.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6300.;LA CHIMENEA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
6301.;LA CLOSA DE SETCASES SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6302.;LA CODINENCA DE CONSTRUCCION S.C. CATALANA LTDA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6303.;LA HORA DE DIOS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6304.;LA MAMMA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6305.;LA PAJARITA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6306.;LA ROTOVENSE MUSICAL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6307.;LABORATORIO DE INTERPRETACION MUSICAL LIM;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6308.;LAMPISTERIA MONSECH S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
6309.;LAMPISTERIA XIFRA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6310.;LAN BIDE ZARRA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6311.;LARCAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
6312.;LAS GLORIAS S.C.C.L. (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
6313.;LAS GRUTAS DE ARTILES SOCIEDAD ANONIMA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6314.;LATORRE SOCIEDAD CIVIL 2;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6315.;LAUBERRI SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6316.;LEJARAZU-JOSE IGNA LORENZO ARIZNABARRETA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6317.;LES LIGNES MARITIMES DU DETROIT LIMADET;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2001;n.d.
6318.;LETURIAGA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6319.;LIGA ESPAÑOLA EDUCAC CULT POPUL LIGA MAD;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6320.;LIGNITOS DE CASTELLON, SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6321.;LIMIA SA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6322.;LINGOPLAT SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
6323.;LITDA SALMANTINA DE SONDEOS S.C.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6324.;LLAR D'AVIS DE LA PARROQUIA DE ST. CUGAT LA LLAR;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6325.;LLORENXPORT SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
6326.;LODISA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6327.;LOGARCA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6328.;LOLY SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
6329.;LOMA DE LA GRULLA SOCIEDAD LIMITADA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6330.;LOMADOS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6331.;LOS ALAMOS S.C.L.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6332.;LOS COMPETEÑOS SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6333.;LOS ESCULLOS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
6334.;LUIS BALLENILLA ROS ANTONIO ESCAÑO QUERO JUAN GONZALEZ LOPEZ S C;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6335.;LUIS FORNES SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;30/06/2016;n.d.
6336.;LUIS JOSE MANUEL Y ANTONIO MOLINA GALDEANO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6337.;LUIS MARTINEZ GUTIERREZ Y ANGEL MARTINEZ GUTIERREZ SC;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6338.;LUISA Y NATALIA DE PAZ VALLINA C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6339.;LUJO MEDITERRANEO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6340.;LYCEE FRANCAIS DE VALENCE;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6341.;MADELPA S. L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
6342.;MADERAS AGUIONES SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6343.;MADERAS Y MUEBLES GUADALCANAL S.C. ANDALUZA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6344.;MADIC S. L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
6345.;MANCOMUNIDAD CEGA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6346.;MANCOMUNIDAD DE MONTEJURRA IURRAMENDIKO MANCO UNIT;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6347.;MANCOMUNIDAD INTERMUNICIPAL DE LA VALL DEL TENES DE LLICA AMUNT;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6348.;MANCOMUNITAT DABASTAMENT DAIGUA DEL SOLSONES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6349.;MANCOMUNITAT DE RECOLLIDA D ESCOMBRARIES DE L URGELLET;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6350.;MANCOMUNITAT TEGAR DEL GARRAF;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6351.;MANDROPS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
6352.;MANER IMPORT SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/03/2017;n.d.
6353.;MANGASPORT S A;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
6354.;MANRESA ESPORTIU BASQUET Y ASOC MANRESANA PADRES NIÑOS SUBDOTADOS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6355.;MANTEQUERA DE TREVIAS SOCIEDAD ANONIMA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
6356.;MANUEL CONTIÑAS E HIJOS SA (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
6357.;MANUEL DE LARRAMENDI ASOC PADRES ALUM CG;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6358.;MANUEL SUAREZ FERRER JUAN CANTOS ROLDAN Y ANTONIO VIDAL ARAGON SOCIEDAD CIVIL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6359.;MANUFACTURA VALENCIANA DE LONAS Y TOLDOS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
6360.;MAQUINARIA Y COMERCIAL GIMENO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6361.;MAQUINLE SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
6362.;MARBELLA INTERNACIONAL SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6363.;MARC EYCKMANS Y PIERRE EYCKMANS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6364.;MARCA CONSTRUCCIONES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
6365.;MARGARITA M MARCH PIZA Y MARGARITA GARAU COLL CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6366.;MARI HELD SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6367.;MARIA ANGELES MARTINEZ JIMENEZ Y BEGOÑA URIGUEN MORENO CB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6368.;MARIA ENCARNA PEDRO MARIA TELLERIA LOPEZ;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6369.;MARIEN SL  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6370.;MARITIMA GONZALEZ HERMANOS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6371.;MARMOLES ANTONIO GARCIA FERNANDEZ S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6372.;MARMOLES LLORENS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
6373.;MARMOLES PLANAS S A;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2008;n.d.
6374.;MARPESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2006;n.d.
6375.;MARTIN S CONTROL SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6376.;MARUHA KABUSHIKI KAISHA OFICINA DE REPRESENTACION;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6377.;MASA CORAL DE CANTORES DE LA VEGA DE RIBERA DE MOLINA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6378.;MASFARNE LEON S. L.  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
6379.;MASUYBLAN C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6380.;MATEOS JOSE DOMINGUEZ ROMAN MANUEL MOTA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6381.;MATERIALES DE CALEFACCION SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2014;n.d.
6382.;MATIAS PASTOR CARRALS Y FERNANDO PASTOR CARRALS C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6383.;MATRI S.A.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6384.;MAYCO S.C.L.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6385.;MECANIZADOS CAMP SOCIEDAD LIMITADA.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
6386.;MERCADOS INTERNACIONALES DE ARTESANIA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6387.;MERCEDARIAS DESCALZAS CONVENTO DE LA ENCARNACION;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6388.;MERCEDARIAS DESCALZAS CONVENTO DE SAN ANDRES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6389.;MERIDIAN SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2011;n.d.
6390.;MERIDIONAL DE CONSTRUCCIONES SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
6391.;METAFRES C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6392.;METALICAS ALAMEDA SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2013;n.d.
6393.;METALURGICAS NALES SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2016;n.d.
6394.;MHZ DISTRIBUCIONES ELECTRONICAS SA (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2004;n.d.
6395.;MIGROS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6396.;MIGUEL ANGEL VILCHEZ MORALES Y FRANCISCO JAVIER VILCHEZ MORALES SOCIEDAD CIVIL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6397.;MIGUEL CONTESTI CARDELL Y PEDRO CAPELLA SALVA COMDAD DE BIENES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6398.;MIKEL ZURBANO GARRO JOSE MARIA LOPEZ URB;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6399.;MIRNA DECORACION SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6400.;MIRO VISION SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6401.;MOBILIARIO GROP SL. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2003;n.d.
6402.;MODAS GOM SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2017;n.d.
6403.;MODULAR BUSSINES INGENIERIA S.L. (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2000;n.d.
6404.;MOFESA SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6405.;MOGAMBO FILMS SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
6406.;MOJON SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
6407.;MOLDURAS MUIÑO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6408.;MOLEON PAREJO SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2005;n.d.
6409.;MOLL Y BOSCH SOCIEDAD LIMITADA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2015;n.d.
6410.;MONTAJES ELECTROMECANICOS ROYCO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6411.;MONTE SELLA SL (EN LIQUIDACION);No financial export limit reached;No financial export limit reached;ESPANA;U2;31/12/2017;n.d.
6412.;MONTE VECINAL EN MANO COMUN DE FIGUEIRAS DE MONDOÑEDO;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6413.;MONTERRUBIO SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
6414.;MONTES VECINALES EN MANO COMUN BALTEIRO FOLGOSO Y RIO PORTAS LOBEIRAS LIJO SALMON SALMON Y RECOBO AGEITOS;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6415.;MORALEDA LAFUENTE S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2019;n.d.
6416.;MOTORES ORIGINALES RECAMBIOS Y SEGMENTOS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6417.;MOVIMIENTO APOSTOLADO FAMILIAR SAN JUAN DE AVILA;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6418.;MOVIMIENTO CATOLICO ESPAÑOL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6419.;MT CALEFACCION, SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2010;n.d.
6420.;MUDANZAS ALCIRA SPC;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6421.;MUEBLES EL CASTRO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2009;n.d.
6422.;MUEBLES GARRO SCP;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6423.;MUEBLES GOMAR SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2002;n.d.
6424.;MUEBLES LA TORCA SL (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2020;n.d.
6425.;MUEBLES VILLAR SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6426.;MUEBLES VILLAS SA;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2012;n.d.
6427.;MUGARRI MOBILIARIO SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
6428.;MUGUE CDAD BIENES;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6429.;MUGUERZA GOICOECHEA JUAN ANTONIO C.B.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6430.;MUNDIRAEXEL S.L.;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2007;n.d.
6431.;MUNTANYA DELS PASTORS SA  (EXTINGUIDA);No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2018;n.d.
6432.;MUSEU BALEAR DE CIENCIES NATURALS DE SOLLER;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6433.;MUSEU COMARCAL DEL URGELL;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6434.;MUTUA DE EMPRESARIOS DE ESPECTACULOS DE ESPAÑA (MUDESPA) MUTUA PATRONAL ACCIDENTES DE TRABAJO N 66;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6435.;MUTUAL SANITARIA NACIONAL M P S.;No financial export limit reached;No financial export limit reached;ESPANA;NC;;n.d.
6436.;N C EXPORT TRADING SL;No financial export limit reached;No financial export limit reached;ESPANA;U1;31/12/2021;n.d.
