;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
466.;PANIFICADORA MEDITERRANEA SL;B04002259;ALMERIA;ESPANA;U1;31/12/2021;959
467.;PROHOTELES SALOU SA;A08225179;PINEDA DE MAR;ESPANA;U1;31/12/2020;955
468.;INMUEBLES ARRENDADOS SOCIEDAD LIMITADA (EXTINGUIDA);B07018021;MAO;ESPANA;U1;28/12/2002;946
469.;IBERICA DE AUTOPISTAS SA (EXTINGUIDA);A28193217;MADRID;ESPANA;U2;31/12/2003;938
470.;DISTRIBUIDORA Y FINANCIERA DE MAQUINARIA SA;A28193795;MADRID;ESPANA;U1;31/12/2000;928
471.;ESPUELAS INMOBILIARIA SA;A50016989;ZARAGOZA;ESPANA;U1;31/12/2020;919
472.;MANUFACTURAS DEL PANTALON SL (EXTINGUIDA);B08223539;RIPOLLET;ESPANA;U1;31/12/2013;912
473.;BODEGAS CAMILO CASTILLA SA;A31000813;CORELLA;ESPANA;U1;31/12/2016;908
474.;ROA PROCOINSA SL;B28193340;TORREJON DE ARDOZ;ESPANA;U1;31/12/2021;899
475.;GARRE Y MICO SL;B25008665;PARDINYES ALTES;ESPANA;U1;31/12/2021;890
476.;DEHESA NUEVA DEL REY, SA;A20030557;MADRID;ESPANA;U1;31/12/2020;883
477.;COOP DE TRANSPORTE LA SERENA;F06004378;VILLANUEVA DE LA SERENA;ESPANA;U1;31/12/2021;882
478.;VALESA VALVULAS ESPECIALES SL;B48049936;BILBAO;ESPANA;U1;31/12/2021;864
479.;TAPROGGE IBERICA SA;A20031381;MADRID;ESPANA;U1;31/12/2021;848
480.;ARRENDAMIENTO DE VIVIENDAS Y LOCALES SL;B08219412;BARCELONA;ESPANA;U1;31/12/2021;844
481.;REPARACION AUTOMOVILES FERNANDEZ SA;A28182830;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;844
482.;HIJOS DE CELEDONIO LEON SOCIEDAD ANONIMA (EXTINGUIDA);A26006619;ARNEDO;ESPANA;U1;31/12/2006;838
483.;COOP DEL CAMPO LOCAL AGROGANADERA DE CELANOVA;F32002156;VEREA;ESPANA;U1;31/12/2017;834
484.;APARCAMIENTOS DE ASTURIAS, SA;A33010117;OVIEDO;ESPANA;U1;31/12/2021;825
485.;JAMSAR SL;B31017833;ETXARRI ARANATZ;ESPANA;U1;31/12/2021;823
486.;MORENO LUQUE Y CIA SL;B33009929;OVIEDO;ESPANA;U1;31/12/2017;815
487.;EXPLOTACIONES AGRICOLAS LAS PUEBLAS SL;B28184711;MADRID;ESPANA;U1;31/12/2021;806
488.;CONSEJO GENERAL DE COLEGIOS OFICIALES DE DIPLOMADOS EN TRABAJO SOCIAL Y ASISTENTES SOCIALES;V28656171;MADRID;ESPANA;U1;31/12/2020;803
489.;PROYECTOS Y SEÑALIZACIONES SA;A28175339;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;802
490.;GRISSA SL;B28195212;MADRID;ESPANA;U1;31/12/2020;802
491.;AMILE S.L. (EXTINGUIDA);B28188159;LEGANES;ESPANA;U1;31/12/2000;801
492.;STAFF LIGHTING SA.;A28189082;MOSTOLES;ESPANA;U1;31/12/2019;800
493.;UNION CARPINTERA SA;A21005715;ROCIANA DEL CONDADO;ESPANA;U1;31/12/2021;790
494.;INMOBILIARIA LUCAS SL;B28204816;MALAGA;ESPANA;U1;31/12/2021;788
495.;VIAJES PAUKNER SL (EXTINGUIDA);B35008374;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2001;779
496.;ARGEMI SL;B08220709;TERRASSA;ESPANA;U1;31/12/2021;778
497.;EURO PARK SL;B08214595;BARCELONA;ESPANA;U1;31/12/2020;766
498.;LABORATORIO LEONES DE PROTESIS DENTAL S. L. (EN LIQUIDACION);B24005241;LEON;ESPANA;U1;31/12/2010;759
499.;CAROLINA SA;A07017767;PALMA;ESPANA;U1;31/12/2021;750
500.;LUBRIZOL ESPAÑOLA SA  (EXTINGUIDA);A21004551;MADRID;ESPANA;U1;31/12/2019;746
501.;HOTELES MANILA SA;A07018831;LLUCMAJOR;ESPANA;U1;31/12/2021;745
502.;EDICIONES UNIVERSIDAD DE NAVARRA SA;A31016975;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;741
503.;EFIDE SL;B08221160;BARCELONA;ESPANA;U1;31/12/2021;740
504.;BARAMA, SA;A28173433;MADRID;ESPANA;U1;31/12/2020;734
505.;BOUTIQUE CASINO SL;B47006028;OVIEDO;ESPANA;U1;31/12/2021;728
506.;MADERAS EDERRA SL;B31010820;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;724
507.;COGRAMON S.A. (EXTINGUIDA);A08222028;BARCELONA;ESPANA;U1;31/12/2003;722
508.;HOTEL CLEOPATRA SL.;B17012428;LLORET DE MAR;ESPANA;U1;31/12/2021;716
509.;COOP SOCIAL GANADERA COSGA S.C. V;F12011342;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2018;702
510.;SERVICIOS GENERALES DEL AUTOMOVIL S.L.;B08213654;BARCELONA;ESPANA;U1;31/12/2012;701
511.;AGRICOLA PERALTA SL;B41018656;LA PUEBLA DEL RIO;ESPANA;U1;31/12/2021;699
512.;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;V28207116;MADRID;ESPANA;U1;31/12/2020;697
513.;COOP DE CARROCEROS ASTURIANOS SIC (EXTINGUIDA);F33010356;SIERO;ESPANA;U1;31/12/2003;692
514.;BRINELL SA;A46037354;MUSEROS;ESPANA;U1;31/12/2019;686
515.;MUEBLES PARDO SL;B31018237;CASTEJON;ESPANA;U1;31/12/2003;685
516.;INMUEBLES Y EDIFICIOS EN ARRIENDO SA;A08211682;BARCELONA;ESPANA;U1;31/12/2021;685
517.;COOPERATIVA AGRARIA OLEICOLA SANTA AGUEDA Y NUESTRA SEÑORA DE CORTES SOCIEDAD COOPERATIVA LIMITADA;F02004752;POVEDILLA;ESPANA;U1;31/12/2010;681
518.;SAN BARTOLOME COOPERATIVA DE CONSUMO;F20030110;ZEGAMA;ESPANA;U1;31/12/2018;680
519.;VALORES INDUSTRIALES SA;A28179372;BARCELONA;ESPANA;U1;30/09/2021;680
520.;INMUEBLES EN ARRIENDO SL;B08211674;BARCELONA;ESPANA;U1;31/12/2021;667
521.;GARPESA SA;A26007666;LOGROÑO;ESPANA;U1;31/12/2020;665
522.;JFR HOTELS SL;B07020373;PALMA;ESPANA;U1;31/12/2017;663
523.;VAPORPESA SA;A03021003;SENIJA;ESPANA;U1;31/12/2016;663
524.;INMOBILIARIA DEL GUADALETE SA (EXTINGUIDA);A28222776;EL PUERTO DE SANTA MARIA;ESPANA;U1;31/12/2002;658
525.;INVERSIONES LENGAR SL;B08236838;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;652
526.;INDUSTRIAS ARROYO SL (EXTINGUIDA);B14013932;LUCENA;ESPANA;U1;31/12/2011;649
527.;CONSTRUCTORA MARTIN OLIVARES SL;B28187623;MADRID;ESPANA;U1;31/12/2021;639
528.;DISTRIBUCIONES IZQUIERDO SA;A28432169;PARACUELLOS DE JARAMA;ESPANA;U2;31/12/2021;632
529.;EXPLOTACIONES AGROPECUARIAS CAFERCA, SA;A33606187;AMPUDIA;ESPANA;U1;31/12/2020;627
530.;SERTURI SA (EXTINGUIDA);A29011541;TORREMOLINOS;ESPANA;U1;31/12/2005;626
531.;ALMACENES PRIETO SL;B36605947;VIGO;ESPANA;U1;30/06/2021;623
532.;FINCA ES FANGAR SA;A08269060;FELANITX;ESPANA;U1;31/12/2021;621
533.;MARIA MASA Y MASA SL;B10002905;CACERES;ESPANA;U1;31/12/2021;621
534.;FERROCHIC SA (EN LIQUIDACION);A08204018;BARCELONA;ESPANA;U1;31/12/2001;619
535.;PREFABRICADOS GALICIA SL (EXTINGUIDA);B47006309;PONTEAREAS;ESPANA;U1;31/12/2010;619
536.;MANUTENSA SL;B28188340;MADRID;ESPANA;U1;31/12/2013;616
537.;ATANASIO FERNANDEZ SA;A28185924;MADRID;ESPANA;U1;31/12/2021;609
538.;COOPERATIVA SAN ESTEBAN S.C.L.;F45020237;BARGAS;ESPANA;U1;31/12/2000;606
539.;URBANIZACIONES V, SA;A28206084;MADRID;ESPANA;U1;31/12/2021;603
540.;TERRAZOS GIMENO SA (EN LIQUIDACION);A12021713;ONDA;ESPANA;U1;31/12/2008;601
541.;SOCIAL TUR SA;A41021817;SEVILLA;ESPANA;U1;31/12/2019;597
542.;ESTACION DE SERVICIO SANTIAGO SL (EXTINGUIDA);B27003128;LUGO;ESPANA;U1;31/12/2007;586
543.;HIJOS DE JOSE PARIS SA;A29006343;MALAGA;ESPANA;U1;31/12/2020;582
544.;RODAJES ANDALUCIA SA;A41018755;SEVILLA;ESPANA;U1;31/12/2004;575
545.;TALLERES JOSMA SL;B50042829;ZARAGOZA;ESPANA;U1;31/12/2021;569
546.;CONFECCIONES LOYOR SL;B28182525;TORREJON DE ARDOZ;ESPANA;U1;31/12/2014;567
547.;TRANSPORTES MONROS HERMANOS SL;B08213555;BARCELONA;ESPANA;U1;31/12/2021;563
548.;MATADERO INDUSTRIAL DE VILLARCAYO SA (EN LIQUIDACION);A09004425;VILLARCAYO MERINDAD CASTILLA VIEJA;ESPANA;U1;31/12/2019;559
549.;LA SOTERRAÑA 2151 SL  (EXTINGUIDA);B40005159;SANTA MARIA LA REAL DE NIEVA;ESPANA;U1;31/12/2007;550
550.;RIOMANZANARES SL (EXTINGUIDA);B28131589;MADRID;ESPANA;U1;31/12/2019;548
551.;EL RINCON DEL CURRANTE SL (EXTINGUIDA);B61344966;RUBI;ESPANA;U1;31/12/2003;545
552.;LAYRO, SOCIEDAD ANONIMA;A01005529;VITORIA-GASTEIZ;ESPANA;U2;31/12/2021;541
553.;PISCIFACTORIA ASTURIANA SL  (EXTINGUIDA);B33010380;ALLER;ESPANA;U1;31/12/2011;536
554.;KINLO SL;B28202232;SEVILLA;ESPANA;U1;31/12/2021;535
555.;THALES INTERNATIONAL SPAIN SA (EXTINGUIDA);A28184547;MADRID;ESPANA;U1;31/12/2002;534
556.;SUMINISTROS NAVALES REYMAR SA (EXTINGUIDA);A36605483;VIGO;ESPANA;U1;31/12/2015;533
557.;RODAIMPORT SA  (EXTINGUIDA);A28178598;TORREJON DE ARDOZ;ESPANA;U1;31/12/2009;531
558.;STARO SL (EXTINGUIDA);B15013170;A CORUÑA;ESPANA;U1;31/12/2004;517
559.;PANELES PREFABRICADOS, SA;A47006218;VALLADOLID;ESPANA;U1;31/12/2021;510
560.;LOS MOLINOS SL;B41017369;DOS HERMANAS;ESPANA;U1;31/12/2021;510
561.;S.C. RIOJANA DE TRANSPORTES;F26007476;NAJERA;ESPANA;U1;31/12/2020;509
562.;AUTOMOVILES UREDERRA SL;B31005184;LARRAONA;ESPANA;U1;31/12/2021;508
563.;RADIO JEREZ SL;B11604402;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2020;505
564.;PANIFICADORA ONTENIENSE SOCIEDAD LIMITADA (EXTINGUIDA);B46037230;ONTINYENT;ESPANA;U1;31/12/2002;496
565.;ESTAMPACIONES JOSAN SA  (EXTINGUIDA);A26007419;LOGROÑO;ESPANA;U1;31/12/2017;488
566.;COOP SINDICAL DEL CAMPO DE VALDERROBRES;F44002038;VALDERROBRES;ESPANA;U1;31/12/2004;487
567.;JAZMIN CABELLO LATORRE E HIJOS SL (EXTINGUIDA);B50017680;TARAZONA;ESPANA;U1;31/12/2002;485
568.;TOPOGRAFIA Y CARTOGRAFIA SL  (EXTINGUIDA);B28203701;MADRID;ESPANA;U1;31/12/2009;480
569.;SAUNIER DUVAL SETRI ESPAÑOLA SA (EXTINGUIDA);A08205106;SANT JOAN DESPI;ESPANA;U1;31/12/2013;476
570.;ESTACION DE SERVICIO FERMIN FERNANDEZ SL;B28191229;BOADILLA DEL MONTE;ESPANA;U1;31/12/2021;473
571.;ARTE MODELO SL (EN LIQUIDACION);B17012477;OLOT;ESPANA;U1;31/12/2003;470
572.;MOITEX S A (EXTINGUIDA);A08204869;SABADELL;ESPANA;U1;31/12/2005;464
573.;ECO PALMA SA;A07017320;PALMA;ESPANA;U1;29/02/2012;463
574.;CONSTRUCTORA JIGRANJI SL (EXTINGUIDA);B05000773;AVILA;ESPANA;U1;31/12/2000;462
575.;HOTEL BELLVER OROPESA SOCIEDAD ANONIMA.;A12011920;OROPESA DEL MAR/ORPESA;ESPANA;U1;31/12/2020;462
576.;VIAJES MATEU SL;B43010297;VILA-SECA;ESPANA;U1;31/12/2002;460
577.;TROQUELES BERBES SA;A26101915;ARNEDO;ESPANA;U1;31/12/2021;459
578.;COMPANIA DE MELAZAS SA;A28203776;MADRID;ESPANA;U1;30/09/2009;457
579.;SOLARES PISOS Y CASAS SA (EXTINGUIDA);A28181535;MADRID;ESPANA;U1;31/12/2006;455
580.;HEATH LAMBERT INTERBROKER CORREDURIA DE REASEGUROS S.A. (EXTINGUIDA);A08213811;BARCELONA;ESPANA;U1;31/12/2007;451
581.;AGRICOLA CASA ALARCON SA (EXTINGUIDA);A03037785;ALICANTE/ALACANT;ESPANA;U1;31/12/2002;448
582.;SIGLO XXI DE ESPANA EDITORES SA;A28198083;TRES CANTOS;ESPANA;U1;31/12/2021;446
583.;JAMONES TORREAGUERA SA (EXTINGUIDA);A30002232;MURCIA;ESPANA;U1;31/12/2005;441
584.;EDIFICIO VELAZQUEZ 45, SA;A28185890;MADRID;ESPANA;U1;31/12/2021;436
585.;CANPLAST SL (EXTINGUIDA);B08243958;BARCELONA;ESPANA;U1;31/12/2005;434
586.;ARTIGAS GRUP TEX SL;B08207227;SANTA PERPETUA DE MOGODA;ESPANA;U1;31/12/2021;434
587.;HIJOS DE BENITO DIAZ SL (EXTINGUIDA);B15013196;A CORUÑA;ESPANA;U1;31/12/2009;425
588.;PANIFICADORA COMARCAL SA;A47006572;ISCAR;ESPANA;U1;31/12/2019;424
589.;TORREPAJARES SL;B28202000;MADRID;ESPANA;U1;31/12/2020;418
590.;MANUEL NAVARRO SALDAÑA SL;B41017682;SEVILLA;ESPANA;U1;31/12/2020;414
591.;FUNDIPRESS SA;A08211633;MANRESA;ESPANA;U1;31/12/2021;412
592.;VICO SL;B28178911;MADRID;ESPANA;U1;31/12/2007;411
593.;SANITERPEN SL;B28190932;MADRID;ESPANA;U1;31/12/2021;411
594.;GALINDO HERMANOS SL (EXTINGUIDA);B30011001;CIEZA;ESPANA;U1;31/12/2007;411
595.;DISTRIBUIDORA LA PLANA SL;B12014049;LA VALL D'UIXO;ESPANA;U1;31/12/2021;396
596.;FRIO EN CAMARAS SA;A41019746;SEVILLA;ESPANA;U1;31/12/2021;388
597.;ARRENDAMIENTOS LA LAGUNA SL;B11005527;EL PUERTO DE SANTA MARIA;ESPANA;U1;31/12/2018;385
598.;FUMI-HOGAR SL (EXTINGUIDA);B29010212;MALAGA;ESPANA;U1;31/12/2007;385
599.;AMBIENTE MUSICAL SA (EXTINGUIDA);A28194322;MADRID;ESPANA;U1;31/12/2004;381
600.;JOSUMA SL;B27003227;O CARBALLIÑO;ESPANA;U1;31/12/2021;381
601.;PANTRE SA;A33605577;GIJON/XIXON;ESPANA;U1;31/12/2021;378
602.;IBIZATOURS SA;A07026727;EIVISSA;ESPANA;U1;31/12/2021;377
603.;YESOS HIVISO SL;B26007401;AUTOL;ESPANA;U1;31/12/2021;375
604.;RENTAS E INMUEBLES SA;A50016641;ZARAGOZA;ESPANA;U1;31/12/2020;371
605.;GELITAL IBERICA SA (EXTINGUIDA);A50010230;ZARAGOZA;ESPANA;U1;31/12/2005;369
606.;MEN SA;A08208498;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2021;368
607.;CONSTRUCCIONES Y URBANIZACIONES VILANOVA SA (EXTINGUIDA);A28184810;MADRID;ESPANA;U1;31/12/2013;360
608.;AGRUPACION PANADEROS AZUAGA SL (EN LIQUIDACION);B06004287;AZUAGA;ESPANA;U1;31/12/2000;359
609.;RED INVERSIONES SA (EXTINGUIDA);A07017395;ALCUDIA;ESPANA;U1;31/12/2004;358
610.;JIMENEZ FRAILE Y COMPANIA S.L.;B31016801;LARRAGA;ESPANA;U1;31/12/2021;344
611.;OSIRIS MAR SL;B08215659;BARCELONA;ESPANA;U1;31/12/2016;342
612.;TAMICES Y REJILLAS INDUSTRIALES SL;B08217846;MADRID;ESPANA;U1;20/12/2012;341
613.;COMERCIAL ALCAIDE Y LOPEZ SL  (EXTINGUIDA);B08220311;BADALONA;ESPANA;U1;31/12/2003;339
614.;APARCAMIENTO FERROL SL (EXTINGUIDA);B15013642;FERROL;ESPANA;U1;31/12/2011;334
615.;MOTOR RONDA SL;B28194314;MADRID;ESPANA;U1;31/12/2021;331
616.;AUTO-ESCUELAS REUNIDAS SL;B31027618;TUDELA;ESPANA;U1;31/12/2021;326
617.;SA GANADERA COSTA BRAVA;A17013665;GARRIGUELLA;ESPANA;U1;31/12/2021;325
618.;SL DE PRODUCTOS VEGETALES;B06004261;ALMENDRALEJO;ESPANA;U1;31/08/2013;324
619.;FOMENTO Y DESARROLLO DEL VALLE DE BENASQUE, SA;A22003644;BENASQUE;ESPANA;U1;30/04/2021;320
620.;TOLSE SL;B25007592;LLEIDA;ESPANA;U1;31/12/2008;319
621.;GESTION E INFORMACION DE SEGUROS S L (EXTINGUIDA);B41018425;SEVILLA;ESPANA;U1;31/12/2002;319
622.;MUNDO CONFORT SL;B50016310;ZARAGOZA;ESPANA;U1;31/12/2009;317
623.;COMERCIAL CORSETERA SA  (EXTINGUIDA);A08209868;BARCELONA;ESPANA;U1;31/12/2010;316
624.;APARCAMIENTOS MALLORQUINES, SA;A07017965;PALMA;ESPANA;U1;31/12/2018;315
625.;INMOBILIARIA ONICE SA;A08249401;BARCELONA;ESPANA;U1;31/12/2020;315
626.;SANTA EULALIA SDAD COOP;F09010166;QUINTANILLA VIVAR;ESPANA;U1;31/12/2019;313
627.;FESVI SL;B08206740;BARCELONA;ESPANA;U1;31/12/2021;311
628.;J T CHANRAI LAS PALMAS SL;B35005891;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;310
629.;LIBRERIA EDITORIAL JOSE PORRUA TURANZAS SA;A28192482;MADRID;ESPANA;U1;31/12/2020;308
630.;OFICINA TECNICA DE ASESORAMIENTO DE EMPRESAS SL;B28189967;MADRID;ESPANA;U1;31/12/2021;307
631.;ARRAIN PESCADOS FINOS SL;B31018229;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;301
632.;CONSTRUCTORA DE VIVIENDAS Y LOCALES SA;A08218638;BARCELONA;ESPANA;U1;31/12/2021;300
633.;TORMIQ SL;B08245516;BARCELONA;ESPANA;U1;31/12/2021;300
634.;CUPIDO SA;A38003869;PUERTO DE LA CRUZ;ESPANA;U1;31/12/2005;295
635.;CREACIONES AVENIDA ALCIRA SL;B46039665;ALZIRA;ESPANA;U1;31/12/2021;293
636.;MIGUEL ANGEL SL (EN LIQUIDACION);B46038832;FOIOS;ESPANA;U1;31/12/2000;290
637.;PRET DAM SA;A08212276;BARCELONA;ESPANA;U1;31/12/2000;289
638.;BODEGAS HERRUZO SL;B28202018;MADRID;ESPANA;U1;31/12/2020;283
639.;AUTOMOCION SAN PRUDENCIO SL;B01005446;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;281
640.;VOTRE LIGNE SERRANO, SL;B28185320;MADRID;ESPANA;U1;31/12/2007;278
641.;BESO HERMANOS SL;B46038758;VALENCIA;ESPANA;U1;31/12/2021;276
642.;SPIDER CAPITAL SA;A28193183;MADRID;ESPANA;U1;31/12/2005;274
643.;ECHEGAI SA;A01005479;VITORIA-GASTEIZ;ESPANA;U1;31/12/2002;269
644.;DESARROLLO MOTELES SA;A28194686;MAQUEDA;ESPANA;U1;31/12/2020;263
645.;E RIERA SA;A08284788;CASTELLBISBAL;ESPANA;U1;31/12/2021;260
646.;TRANSPORTES ARREGUI SA;A01005404;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;260
647.;FONDO INMOBILIARIO VALENCIANO, SOCIEDAD ANONIMA;A46039319;BURJASSOT;ESPANA;U1;31/12/2021;260
648.;ESTACION SERVICIO HORTA SL;B08219958;BARCELONA;ESPANA;U1;31/12/2021;257
649.;MABA SL;B35009463;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2009;256
650.;REDUCTORES R E F SL;B46041281;VALENCIA;ESPANA;U1;31/12/2002;256
651.;DEHESA DE CADOZOS SL;B28181402;MADRID;ESPANA;U1;31/12/2016;253
652.;SUCESORES DE CONSTANTINO SIMON SL  (EXTINGUIDA);B46039509;ALZIRA;ESPANA;U1;31/12/2007;251
653.;HIJOS DE ANTONIO AYALA SL  (EXTINGUIDA);B30011381;TORRE-PACHECO;ESPANA;U1;31/12/2018;250
654.;ADALIKO SA.;A28190114;LLEIDA;ESPANA;U1;31/12/2021;247
655.;AGRUPACION MARTINEZ ANGULO NAVARRO SL;B41019043;LA PUEBLA DE LOS INFANTES;ESPANA;U1;31/12/2017;246
656.;HIERROS ACEROS EUROPEOS SA  (EXTINGUIDA);A46037578;MADRID;ESPANA;U1;31/12/2005;245
657.;INMOBILIARIA CARBALLIDO SL;B28196368;ALCOBENDAS;ESPANA;U1;31/12/2021;244
658.;JARDI SA (EN LIQUIDACION);A08225443;BARCELONA;ESPANA;U1;31/12/2000;239
659.;GOLF CLUB HOTEL CUATRO MOLINOS SA;A11008265;TARIFA;ESPANA;U1;31/12/2021;239
660.;BEVERLY HILLS SA;A28316842;MADRID;ESPANA;U1;31/12/2004;239
661.;INDUSTRIAS ELECTRICAS GOMEZA SL (EN LIQUIDACION);B02003523;ALBACETE;ESPANA;U1;31/12/2005;234
662.;MOTORAUTO SA;A25007410;PONTS;ESPANA;U1;31/12/2017;233
663.;EL VAL, SOCIEDAD ANONIMA (EXTINGUIDA);A28175966;MADRID;ESPANA;U1;31/12/2018;233
664.;SES ROTES SL (EXTINGUIDA);B07016918;PALMA;ESPANA;U1;31/12/2006;230
665.;CONSTRUCCIONES INMOBILIARIAS TEYMA SA (EXTINGUIDA);A08207391;BARCELONA;ESPANA;U1;31/12/2010;228
666.;BINIBECA SA (EXTINGUIDA);A08214827;BARCELONA;ESPANA;U1;31/12/2000;227
667.;AUTOS CHAMARTIN SA;A28176154;ALCOBENDAS;ESPANA;U1;31/12/2020;225
668.;INMAFO, SAU (EXTINGUIDA);A08252090;BARCELONA;ESPANA;U1;31/12/2010;223
669.;EDICIONES MORATA SL;B28179711;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;223
670.;CONSTRUCCIONES CANTABRICAS SA (EXTINGUIDA);A33010455;OVIEDO;ESPANA;U1;31/12/2009;221
671.;LINEAS ASMAR SA;A48053599;MADRID;ESPANA;U1;31/12/2021;217
672.;CRISTALSEGRE SL;B25008079;LLEIDA;ESPANA;U1;31/12/2021;212
673.;EXPLOTACIONES AGROPECUARIAS LAHERA SA (EXTINGUIDA);A06004758;ALMENDRALEJO;ESPANA;U1;31/12/2009;205
674.;TRELLEBORG INDUSTRI IBERICA SA  (EXTINGUIDA);A28173839;MADRID;ESPANA;U1;31/12/2010;204
675.;CAMPO ALEGRE Y CAÑAVERAL SL;B28202026;MADRID;ESPANA;U1;31/12/2020;200
676.;EL ROBLEDO DE MONTALBAN SA;A28199388;MADRID;ESPANA;U1;31/12/2019;199
677.;DISCOS ROHER SL (EXTINGUIDA);B08207581;ESPARREGUERA;ESPANA;U1;31/12/2018;198
678.;MUDECO SL;B41017690;SEVILLA;ESPANA;U1;31/12/2003;197
679.;HIJOS DE JUAN MURCIA SL  (EXTINGUIDA);B30011092;MURCIA;ESPANA;U1;31/12/2007;196
680.;CONSTRUCCIONES ZABALA SA (EXTINGUIDA);A48047294;GERNIKA-LUMO;ESPANA;U1;31/12/2002;195
681.;INMOBILIARIA CREBOR SL;B17012915;BARCELONA;ESPANA;U1;31/12/2021;194
682.;GARAJE MARE NOSTRUM SL;B08206377;BARCELONA;ESPANA;U1;31/12/2021;191
683.;ESTACION SERVICIO MASNOU SL;B08226789;BARCELONA;ESPANA;U1;31/12/2016;189
684.;DEPORTES E INSTALACIONES, SA;A17035668;PUIGCERDA;ESPANA;U1;31/12/2020;185
685.;INMOBILIARIA RECTANGULAR DE CONSTRUCCIONES SL;B08218620;BARCELONA;ESPANA;U1;31/12/2021;183
686.;EDIFICACIONES GENERALES INMOBILIARIAS SA;A25007196;LLEIDA;ESPANA;U1;31/12/2010;183
687.;EQUIMOTOR SA (EXTINGUIDA);A31017429;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2000;182
688.;CENTRO ALGODONERO NACIONAL;V28786713;MADRID;ESPANA;U1;31/12/2019;180
689.;ALMAFRA SL;B08213589;BARCELONA;ESPANA;U1;31/12/2021;179
690.;FOMAT SA;A43010420;SARRAL;ESPANA;U1;31/12/2019;179
691.;MEDELCOMAR SL;B39006945;SANTANDER;ESPANA;U1;31/12/2021;176
692.;NUEVAS EXPLOTACIONES REUNIDAS SA;A28196897;ALGETE;ESPANA;U1;31/12/2021;176
693.;PREMA SA;A08210031;CAPELLADES;ESPANA;U1;31/12/2020;174
694.;TUNEL DE VALLVIDRERA SL;B08221293;BARCELONA;ESPANA;U1;31/12/2021;173
695.;IMMOBILIARIA ATLETIC, SA;A08205726;TERRASSA;ESPANA;U1;31/12/2021;168
696.;INMOBILIARIA PALAUDARIAS, SA  (EXTINGUIDA);A08222135;BARCELONA;ESPANA;U1;31/12/2011;168
697.;MERCADOS INTERNACIONALES SA (EXTINGUIDA);A28186385;VITORIA-GASTEIZ;ESPANA;U1;31/12/2005;166
698.;PROMOCIONES LA ALBUFERA SL;B03019122;ALICANTE/ALACANT;ESPANA;U1;31/12/2019;163
699.;GALERIAS TETUAN SL;B28181261;MADRID;ESPANA;U1;31/12/2021;163
700.;SUMINISTROS PINEDA SL;B08269011;MANRESA;ESPANA;U1;31/12/2021;161
701.;MECANIZACION AGRICOLA DEL SUR SL;B41021767;OSUNA;ESPANA;U1;31/12/2021;154
702.;STERNINGREDIENTS SPAIN SA  (EXTINGUIDA);A28208866;MADRID;ESPANA;U1;31/12/2010;151
703.;SUMINISTROS INDUSTRIALES SA;A29010386;MALAGA;ESPANA;U1;31/12/2021;150
704.;INMOBILIARIA HOTELERA DE JACA SA (EXTINGUIDA);A50089606;JACA;ESPANA;U1;31/12/2013;150
705.;IBERICA DE HIERROS SA (EXTINGUIDA);A28197093;DAGANZO DE ARRIBA;ESPANA;U1;31/12/2002;150
706.;COSTA BRAVA RELAX SA;A17013509;PALAMOS;ESPANA;U1;31/12/2005;149
707.;INMOBILIARIA MANAUTA, SA;A08222283;SANT ANDREU DE LLAVANERES;ESPANA;U1;31/12/2018;149
708.;RIVE GAUCHE SL;B08205486;BARCELONA;ESPANA;U1;31/12/2018;148
709.;JAL SA;A28191997;MADRID;ESPANA;U1;31/12/2021;147
710.;NAMAYANS SA;A07017825;PALMA;ESPANA;U1;31/12/2021;147
711.;AUTO ESCUELA JATIVA SL;B46036588;XATIVA;ESPANA;U1;31/12/2012;144
712.;RIANES SL;B28182590;REUS;ESPANA;U1;31/12/2021;144
713.;GANADERA SE LLEPASSE SA;A07019904;PALMA;ESPANA;U1;31/12/2020;144
714.;SA NAVARRA DE CONSTRUCCIONES;A31017668;ANSOAIN/ANTSOAIN;ESPANA;U1;31/12/2021;143
715.;APARCAMIENTOS MOLINA SL;B38015772;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2019;143
716.;CRISTALERIAS CALFAM SL (EXTINGUIDA);B14016364;LUCENA;ESPANA;U1;31/12/2010;143
